Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,Returns6M_Concurrent,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,Returns6M_Subsequent,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian
2016-12-31,philippines,EM,4.755,,447.635533,1171.99,60.64,19.32701187,-0.174414784,0.236,0.052223943,0.024355005,0.136432996,,,
2017-06-30,philippines,EM,4.682,3,508.70779,1342.24,60.4,22.22251656,0.136432996,0.984,0.266089778,0.106585789,,0,0,0
1999-06-30,poland,EM,8.944,,,1299.33,44.76,29.02882038,,,,,,,,
1999-12-31,poland,EM,10.142,,,1373.3,40.02,34.31534233,,,,,,,,
2000-06-30,poland,EM,12.645,,,1461.87,82.99,17.61501386,,3.701,0.413796959,0.364918162,,,,
2000-12-31,poland,EM,11.236,,100,1307.87,73.89,17.70023007,,1.094,0.107868271,0.102348208,-0.25117,,,
2001-06-30,poland,EM,11.773,,74.883,941.97,51.94,18.13573354,-0.25117,-0.872,-0.068960063,-0.07760769,-0.03394629,,,
2001-12-31,poland,EM,8.947,,72.341,891.9,22.4,39.81696429,-0.03394629,-2.289,-0.203720185,-0.214145383,-0.049874898,,,
2002-06-30,poland,EM,8.947,,68.733,860.99,20.56,41.87694553,-0.049874898,-2.826,-0.240040771,-0.278643266,0.06292465,,,
2002-12-31,poland,EM,5.575,,73.058,860.95,3.81,225.9711286,0.06292465,-3.372,-0.376886107,-0.353292472,0.057185195,,,
2003-06-30,poland,EM,5.092,,77.235836,914.01,41.85,21.84014337,0.057185195,-3.855,-0.430870683,-0.430870683,0.27809429,,,
2003-12-31,poland,EM,6.545,,98.714681,1118.3,60.09,18.61041771,0.27809429,0.97,0.173991031,0.108416229,0.114305085,,,
2004-06-30,poland,EM,7.229,5.75,109.998271,1218.29,94.21,12.93164208,0.114305085,2.137,0.419677926,0.238851012,0.445543912,,,
2004-12-31,poland,EM,5.822,6.5,159.007331,1419.34,117.69,12.0599881,0.445543912,-0.723,-0.110466005,-0.08082276,-0.022350498,,,
2005-06-30,poland,EM,4.671,5,155.453438,1529.05,151,10.12615894,-0.022350498,-2.558,-0.353852538,-0.286001789,0.270351087,-0.75,-0.130434783,-0.130434783
2005-12-31,poland,EM,5.1,,197.480444,1867.42,162.51,11.49110824,0.270351087,-0.722,-0.124012367,-0.08928461,0.085346157,,,
2006-06-30,poland,EM,5.685,4,214.334641,1953.46,150.98,12.93853491,0.085346157,1.014,0.217084136,0.140268364,0.282763443,-1,-0.2,-0.186046512
2006-12-31,poland,EM,5.223,,274.940642,2253.24,155.39,14.50054701,0.282763443,0.123,0.024117647,0.017859736,0.232458263,,,
2007-06-30,poland,EM,5.641,,338.852866,2594.67,148.29,17.49726887,0.232458263,-0.044,-0.007739666,-0.006722689,0.026319946,,,
2007-12-31,poland,EM,5.916,5,347.771455,2341.62,169,13.85573964,0.026319946,0.693,0.132682366,0.111227028,-0.119678068,,,
2008-06-30,poland,EM,6.628,6,306.150839,1757.9,189.65,9.269180069,-0.119678068,0.987,0.174968977,0.150802139,-0.486810467,,,
2008-12-31,poland,EM,5.387,5,157.113406,1235.64,89.47,13.81066279,-0.486810467,-0.529,-0.089418526,-0.084904903,-0.063282111,0,0,0
2009-06-30,poland,EM,6.269,3.5,147.170938,1228.95,30.35,40.49258649,-0.063282111,-0.359,-0.054164152,-0.057265912,0.510565333,-2.5,-0.416666667,-0.5
2009-12-31,poland,EM,6.259,3.5,222.311317,1637.94,108.26,15.12968779,0.510565333,0.872,0.161871171,0.139208174,-0.184845709,-1.5,-0.3,-0.3
2010-06-30,poland,EM,5.941,3.5,181.218024,1556.49,135.85,11.45741627,-0.184845709,-0.328,-0.052320944,-0.052404537,0.413760052,0,0,0
2010-12-31,poland,EM,6.055,3.5,256.198803,1904.59,145.74,13.0684095,0.413760052,-0.204,-0.032593066,-0.033133019,0.110766622,0,0,0
2011-06-30,poland,EM,5.781,4.5,284.577079,1945.15,190.96,10.18616464,0.110766622,-0.16,-0.026931493,-0.026424443,-0.370891403,1,0.285714286,0.210526316
2011-12-31,poland,EM,5.89,,179.029887,1490.98,190.75,7.816408912,-0.370891403,-0.165,-0.027250206,-0.02750917,0.110043822,,,
2012-06-30,poland,EM,5.151,,198.73102,1581.16,211.54,7.474520185,0.110043822,-0.63,-0.108977686,-0.106042754,0.254375708,,,
2012-12-31,poland,EM,3.736,4.25,249.283364,1774.76,199.74,8.885350956,0.254375708,-2.154,-0.365704584,-0.363329679,-0.156399871,,,
2013-06-30,poland,EM,4.341,,210.295478,1592.95,146.41,10.88006284,-0.156399871,-0.81,-0.157251019,-0.136916836,0.216062896,,,
2013-12-31,poland,EM,4.347,2.5,255.732528,1700.43,120.96,14.0577877,0.216062896,0.611,0.163543897,0.103506692,0.023078746,-1.75,-0.411764706,-0.4
2014-06-30,poland,EM,3.448,2.5,261.634514,1730.31,114.91,15.0579584,0.023078746,-0.893,-0.205712969,-0.151612903,-0.161480155,,,
2014-12-31,poland,EM,2.518,2,219.385732,1665.41,115.43,14.42787837,-0.161480155,-1.829,-0.420749942,-0.312329235,-0.039073621,-0.5,-0.2,-0.121212121
2015-06-30,poland,EM,3.312,1.5,210.813537,1675.49,82.49,20.31143169,-0.039073621,-0.136,-0.039443155,-0.02335967,-0.223184164,-1,-0.4,-0.25
2015-12-31,poland,EM,2.943,1.5,163.763294,1347.67,92.35,14.59306984,-0.223184164,0.425,0.16878475,0.073256916,-0.06038416,-0.5,-0.25,-0.133333333
2016-06-30,poland,EM,2.91,1.5,153.874585,1259.15,38.74,32.50258131,-0.06038416,-0.402,-0.121376812,-0.069538142,0.06560173,0,0,0
2016-12-31,poland,EM,3.633,,163.969024,1392.59,33.94,41.03093695,0.06560173,0.69,0.234454638,0.120355835,0.337828924,,,
2017-06-30,poland,EM,3.322,1.5,219.362503,1643.1,92.57,17.74981095,0.337828924,0.412,0.141580756,0.072471416,,0,0,0
2013-12-31,portugal,DM,6.01,0.25,192.861257,51.87,2.01,25.80597015,,,,,0.068935561,,,
2014-06-30,portugal,DM,3.635,0.15,206.156256,54.55,-2.47,-22.08502024,0.068935561,,,,-0.422244547,,,
2014-12-31,portugal,DM,2.654,0.05,119.107901,35.57,1.01,35.21782178,-0.422244547,-3.356,-0.558402662,-0.923246217,0.094112925,-0.2,-0.8,-1.333333333
2015-06-30,portugal,DM,3.001,0.05,130.317494,41.36,1.2,34.46666667,0.094112925,-0.634,-0.174415406,-0.191078963,-0.078037351,-0.1,-0.666666667,-1
2015-12-31,portugal,DM,2.516,0.05,120.147862,38.79,2.47,15.70445344,-0.078037351,-0.138,-0.051996986,-0.045984672,0.003890007,0,0,0
2016-06-30,portugal,DM,3.006,0,120.615238,37.12,1.71,21.70760234,0.003890007,0.005,0.001666111,0.001664724,0.031854798,-0.05,-1,-1
2016-12-31,portugal,DM,3.764,,124.457412,40.13,1.94,20.68556701,0.031854798,1.248,0.496025437,0.415169661,0.115920746,,,
2017-06-30,portugal,DM,3.027,0,138.884608,40.24,2.52,15.96825397,0.115920746,0.021,0.006986028,0.006961711,,0,,0
2000-12-31,russia,EM,16.236,,100,155.23,,,,,,,0.38053,,,
2001-06-30,russia,EM,12.684,,138.053,211.6,72.82,2.905795111,0.38053,,,,0.126024063,,,
2001-12-31,russia,EM,10.854,,155.451,237.76,59.33,4.007416147,0.126024063,-5.382,-0.331485588,-0.424314096,0.179374851,,,
2002-06-30,russia,EM,10.854,,183.335,276.61,52.39,5.279824394,0.179374851,-1.83,-0.144276254,-0.155493245,-0.021250716,,,
2002-12-31,russia,EM,10.854,,179.439,270.74,33.9,7.986430678,-0.021250716,0,0,0,0.457896996,,,
2003-06-30,russia,EM,10.854,,261.603579,388.57,43.15,9.005098494,0.457896996,0,0,0,0.200940103,,,
2003-12-31,russia,EM,10.854,,314.170229,461.11,46.28,9.963483146,0.200940103,0,0,0,0.031182076,,,
2004-06-30,russia,EM,10.854,,323.966709,470.47,43.99,10.69493067,0.031182076,0,0,0,0.022726644,,,
2004-12-31,russia,EM,10.854,,331.329385,479.9,65.4,7.337920489,0.022726644,0,0,0,0.118058493,,,
2005-06-30,russia,EM,5.605,,370.445633,525.99,71.13,7.394770139,0.118058493,-5.249,-0.483600516,-0.483600516,0.548429251,,,
2005-12-31,russia,EM,5.552,,573.608854,813.41,73.13,11.12279502,0.548429251,-5.302,-0.488483508,-0.488483508,0.322209186,,,
2006-06-30,russia,EM,6.391,,758.430896,1064.96,96.74,11.00847633,0.322209186,0.786,0.140231936,0.072415699,0.17679803,,,
2006-12-31,russia,EM,5.656,,892.519984,1250.28,98.37,12.70997255,0.17679803,0.104,0.018731988,0.009581721,-0.026939768,,,
2007-06-30,russia,EM,6.066,,868.475703,1202.42,119.64,10.05031762,-0.026939768,-0.325,-0.050852762,-0.029942878,0.279507906,,,
2007-12-31,russia,EM,5.533,,1111.221528,1536.37,117.63,13.06103885,0.279507906,-0.123,-0.021746818,-0.011332228,-0.019764933,,,
2008-06-30,russia,EM,5.681,,1089.258309,1492.79,149.01,10.01805248,-0.019764933,-0.385,-0.063468513,-0.035470794,-0.733488455,,,
2008-12-31,russia,EM,8.353,,290.299915,397.02,90.51,4.386476632,-0.733488455,2.82,0.509669257,0.259812051,0.455709024,,,
2009-06-30,russia,EM,5.04,,422.592206,569.63,45.16,12.6135961,0.455709024,-0.641,-0.112832248,-0.066746499,0.402887132,,,
2009-12-31,russia,EM,5.002,,592.849168,795.32,78.21,10.16903209,0.402887132,-3.351,-0.401173231,-0.401173231,-0.098460906,,,
2010-06-30,russia,EM,5.002,,534.476702,707.47,102.54,6.899453872,-0.098460906,-0.038,-0.007539683,-0.005154639,0.320692543,,,
2010-12-31,russia,EM,5.917,,705.879395,931.99,124.55,7.48285829,0.320692543,0.915,0.182926829,0.143170083,0.09764606,,,
2011-06-30,russia,EM,6.003,,774.805737,1007.07,174.7,5.764567831,0.09764606,1.001,0.200119952,0.160712852,-0.267095247,,,
2011-12-31,russia,EM,6.003,,567.858807,736.76,154.89,4.756666021,-0.267095247,0.086,0.014534392,0.014177382,0.01459299,,,
2012-06-30,russia,EM,3.946,,576.145565,725.76,155.75,4.659775281,0.01459299,-2.057,-0.342662002,-0.340873312,0.120244638,,,
2012-12-31,russia,EM,2.746,,645.42398,807.53,175.43,4.603146554,0.120244638,-3.257,-0.542562052,-0.542562052,-0.115925195,,,
2013-06-30,russia,EM,4.221,,570.603079,694.7,163.63,4.245553994,-0.115925195,0.275,0.069690826,0.045810428,0.139685888,,,
2013-12-31,russia,EM,4.635,5.5,650.308277,786.89,151.11,5.207398584,0.139685888,1.889,0.687909687,0.314675995,-0.053032768,,,
2014-06-30,russia,EM,4.436,7.5,615.820629,739.33,144.85,5.104107698,-0.053032768,0.215,0.050935797,0.036073826,-0.432608764,,,
2014-12-31,russia,EM,6.720666667,17,349.411228,404.92,111.6,3.628315412,-0.432608764,2.085666667,0.449982021,0.347437392,0.27587023,11.5,2.090909091,1.533333333
2015-06-30,russia,EM,5.274833333,11.5,445.803384,512.84,70.19,7.306453911,0.27587023,0.838833333,0.189096784,0.140743848,-0.183192288,4,0.533333333,0.421052632
2015-12-31,russia,EM,9.554,11,364.135642,404.73,70.4,5.749005682,-0.183192288,2.833333333,0.42158516,0.471986229,0.204323382,-6,-0.352941176,-0.545454545
2016-06-30,russia,EM,8.2914,10.5,438.537068,483.4,64.54,7.489928726,0.204323382,3.016566667,0.571879048,0.502509856,0.28555151,-1,-0.086956522,-0.093023256
2016-12-31,russia,EM,8.4595,,563.76199,602.59,59.28,10.16514845,0.28555151,-1.0945,-0.114559347,-0.182325504,-0.141765544,,,
2017-06-30,russia,EM,7.9033,9,483.839965,509.89,72.63,7.020377255,-0.141765544,-0.3881,-0.046807536,-0.064313531,,-1.5,-0.142857143,-0.142857143
1998-06-30,singapore,DM,5.3,6.25,2082.827,654.0126,57.53,11.36820094,,,,,0.262354003,,,
1998-12-31,singapore,DM,4.48,1.75,2629.265,797.7263,27.25,29.27435963,0.262354003,,,,0.603847843,,,
1999-06-30,singapore,DM,4.59,1.75,4216.941,1311.1338,35.96,36.46089544,0.603847843,-0.71,-0.133962264,-0.154684096,0.243259035,-4.5,-0.72,-2.571428571
1999-12-31,singapore,DM,4.56,2.75,5242.75,1587.3757,36.01,44.08152458,0.243259035,0.08,0.017857143,0.017486339,-0.226665014,1,0.571428571,0.444444444
2000-06-30,singapore,DM,4.67,2.5,4054.402,1266.2135,61.2,20.68976307,-0.226665014,0.08,0.017429194,0.017429194,-0.065379309,0.75,0.428571429,0.3
2000-12-31,singapore,DM,4.09,,3789.328,1178.822,65.3,18.05240429,-0.065379309,-0.47,-0.103070175,-0.10273224,-0.197045492,,,
2001-06-30,singapore,DM,3.58,,3042.658,980.951,66.73,14.70029972,-0.197045492,-1.09,-0.233404711,-0.239035088,-0.046250022,,,
2001-12-31,singapore,DM,3.97,1.25,2901.935,941.2154,33.97,27.70725346,-0.046250022,-0.12,-0.029339853,-0.026548673,0.012435151,,,
2002-06-30,singapore,DM,3.7,,2938.021,901.5062,39.91,22.58847908,0.012435151,0.12,0.033519553,0.026785714,-0.121392257,,,
2002-12-31,singapore,DM,2.55,0.81,2581.368,768.4202,40.62,18.91728705,-0.121392257,-1.42,-0.35768262,-0.331388565,0.086203048,-0.44,-0.352,-0.251428571
2003-06-30,singapore,DM,2.28,0.63,2803.88979,835.7567,44.53,18.76839659,0.086203048,-1.42,-0.383783784,-0.347188264,0.266785362,,,
2003-12-31,singapore,DM,3.75,0.75,3551.926542,1009.8126,60.24,16.76315737,0.266785362,1.2,0.470588235,0.297766749,0.03422629,-0.06,-0.074074074,-0.034285714
2004-06-30,singapore,DM,3.68,0.81,3673.495809,1046.1704,95.66,10.93634121,0.03422629,1.4,0.614035088,0.352644836,0.182214243,0.18,0.285714286,0.12
2004-12-31,singapore,DM,2.58,1.44,4342.859068,1153.4733,108.05,10.67536603,0.182214243,-1.17,-0.312,-0.303108808,0.051016109,0.69,0.92,0.479166667
2005-06-30,singapore,DM,2.62,2.06,4564.414839,1234.3392,93.67,13.17752963,0.051016109,-1.06,-0.288043478,-0.282666667,0.088213509,1.25,1.543209877,0.78369906
2005-12-31,singapore,DM,3.21,,4967.057888,1301.366,92.66,14.04452838,0.088213509,0.63,0.244186047,0.169127517,0.113459435,,,
2006-06-30,singapore,DM,3.57,3.56,5530.617469,1358.651,93.78,14.48764129,0.113459435,0.95,0.36259542,0.256756757,0.317591461,1.5,0.72815534,0.857142857
2006-12-31,singapore,DM,3.05,,7287.094349,1704,96.55,17.64888659,0.317591461,-0.16,-0.049844237,-0.043360434,0.219285509,,,
2007-06-30,singapore,DM,2.86,,8885.048539,2042.6401,120.61,16.93590996,0.219285509,-0.71,-0.198879552,-0.192934783,0.052689998,,,
2007-12-31,singapore,DM,2.68,2.38,9353.201733,1980.9146,154.38,12.83141987,0.052689998,-0.37,-0.121311475,-0.101928375,-0.082366191,,,
2008-06-30,singapore,DM,3.59,1.19,8582.814135,1684.4049,168.68,9.985800925,-0.082366191,0.73,0.255244755,0.203342618,-0.42624353,,,
2008-12-31,singapore,DM,2.05,1,4924.44514,1000.3318,167.77,5.962518925,-0.42624353,-0.63,-0.235074627,-0.175732218,0.328020643,-1.38,-0.579831933,-0.865203762
2009-06-30,singapore,DM,2.59,0.69,6539.764799,1306.3604,121.6,10.74309539,0.328020643,-1,-0.278551532,-0.279329609,0.309923667,-0.5,-0.420168067,-0.347222222
2009-12-31,singapore,DM,2.66,0.69,8566.592685,1630.76,108.75,14.99549425,0.309923667,0.61,0.297560976,0.170629371,-0.012489935,-0.31,-0.31,-0.230483271
2010-06-30,singapore,DM,2.37,0.56,8459.596503,1576.12,105.69,14.91266913,-0.012489935,-0.22,-0.084942085,-0.06162465,0.236861547,-0.13,-0.188405797,-0.104
2010-12-31,singapore,DM,2.71,0.44,10463.34961,1762.52,121.76,14.47536137,0.236861547,0.05,0.018796992,0.014749263,0.013888237,-0.25,-0.362318841,-0.204918033
2011-06-30,singapore,DM,2.31,0.44,10608.66709,1684.91,137.5,12.25389091,0.013888237,-0.06,-0.025316456,-0.018691589,-0.190472448,-0.12,-0.214285714,-0.100840336
2011-12-31,singapore,DM,1.63,,8588.0083,1410.01,132.43,10.64720985,-0.190472448,-1.08,-0.398523985,-0.345047923,0.147691635,,,
2012-06-30,singapore,DM,1.61,,9856.385289,1551.96,128.49,12.07844968,0.147691635,-0.7,-0.303030303,-0.229508197,0.141074966,,,
2012-12-31,singapore,DM,1.3,0.38,11246.87451,1678.86,139.84,12.0055778,0.141074966,-0.33,-0.202453988,-0.111675127,-0.035117584,,,
2013-06-30,singapore,DM,2.35,,10851.91144,1654.73,131.22,12.61034903,-0.035117584,0.74,0.459627329,0.258741259,0.053987866,,,
2013-12-31,singapore,DM,2.56,0.4,11437.78299,1704.49,127.4,13.37904239,0.053987866,1.26,0.969230769,0.452423698,0.047504363,0.02,0.052631579,0.02
2014-06-30,singapore,DM,2.32,0.4,11981.12759,1732.8,131.05,13.22243419,0.047504363,-0.03,-0.012765957,-0.011070111,-0.016466816,,,
2014-12-31,singapore,DM,2.2803,0.4,11783.83657,1778.96,135.44,13.13467218,-0.016466816,-0.2797,-0.109257813,-0.103784787,-0.01962602,0,0,0
2015-06-30,singapore,DM,2.6926,0.4,11552.56675,1742.84,116.21,14.99733242,-0.01962602,0.3726,0.160603448,0.138379262,-0.160643806,0,0,0
2015-12-31,singapore,DM,2.5976,0.4,9696.718461,1507.8101,110.59,13.63423546,-0.160643806,0.3173,0.139148358,0.118117857,0.054078413,0,0,0
2016-06-30,singapore,DM,1.9104,0.4,10221.10161,1481.55,95.53,15.50874071,0.054078413,-0.7822,-0.290499889,-0.291865672,-0.037823588,0,0,0
2016-12-31,singapore,DM,2.4743,,9834.502868,1496.2,115.19,12.98897474,-0.037823588,-0.1233,-0.047466893,-0.046179775,0.194289779,,,
2017-06-30,singapore,DM,2.0907,0.4,11745.24625,1677.24,115.69,14.4977094,0.194289779,0.1803,0.094378141,0.067781955,,0,0,0
1997-06-30,south africa,EM,14.55,,,218.09,19.02,11.46635121,,,,,,,,
1997-12-31,south africa,EM,13.88,,,181.89,18.4,9.885326087,,,,,,,,
1998-06-30,south africa,EM,15.17,20.21,,186.66,14.53,12.84652443,,0.62,0.042611684,0.042611684,,,,
1998-12-31,south africa,EM,15.845,19.32,,154.25,15.51,9.945196647,,1.965,0.141570605,0.132234186,,,,
1999-06-30,south africa,EM,15.2,14.91,,203.73,15.46,13.1778784,,0.03,0.001977587,0.001977587,,-5.3,-0.262246413,-0.274327122
1999-12-31,south africa,EM,13.668,12,,247.72,15.56,15.92030848,,-2.177,-0.1373935,-0.146500673,,-7.32,-0.378881988,-0.427695004
2000-06-30,south africa,EM,14.192,11.75,,228.69,19.8,11.55,,-1.008,-0.066315789,-0.069278351,,-3.16,-0.211938296,-0.211938296
2000-12-31,south africa,EM,12.722,,100,244.84,20.16,12.14484127,,-0.946,-0.06921276,-0.065827013,0.04844,,,
2001-06-30,south africa,EM,10.882,,104.844,267.65,22.23,12.04003599,0.04844,-3.31,-0.233229989,-0.233229989,-0.210312464,,,
2001-12-31,south africa,EM,11.529,9.5,82.794,309.31,23.91,12.93642827,-0.210312464,-1.193,-0.093774564,-0.084995725,0.210087688,,,
2002-06-30,south africa,EM,12.011,,100.188,315.72,19.33,16.33316089,0.210087688,1.129,0.103749311,0.081340058,0.057721484,,,
2002-12-31,south africa,EM,10.74,13.5,105.971,272.73,15.65,17.42683706,0.057721484,-0.789,-0.068436118,-0.057281835,0.05223748,4,0.421052632,0.296296296
2003-06-30,south africa,EM,9.447,12,111.506658,244.32,16.64,14.68269231,0.05223748,-2.564,-0.213470985,-0.187591454,0.3862237,,,
2003-12-31,south africa,EM,9.113,8,154.573172,296.78,13.24,22.41540785,0.3862237,-1.627,-0.151489758,-0.123304282,0.028358136,-5.5,-0.407407407,-0.458333333
2004-06-30,south africa,EM,10.232,8,158.956579,278.92,19.66,14.1871821,0.028358136,0.785,0.083095162,0.061704135,0.409137246,-4,-0.333333333,-0.333333333
2004-12-31,south africa,EM,8.112,7.5,223.991636,352.35,29.2,12.06678082,0.409137246,-1.001,-0.109843081,-0.080944487,-0.073791229,-0.5,-0.0625,-0.041666667
2005-06-30,south africa,EM,8,7,207.463018,378.53,37.33,10.14010179,-0.073791229,-2.232,-0.218139171,-0.185829656,0.385627944,-1,-0.125,-0.084210526
2005-12-31,south africa,EM,7.47,,287.466555,491.98,37.2,13.22526882,0.385627944,-0.642,-0.079142012,-0.054545455,0.003604694,,,
2006-06-30,south africa,EM,8.651,7.5,288.502784,548.26,38,14.42789474,0.003604694,0.651,0.081375,0.056466302,0.200982865,0.5,0.071428571,0.042553191
2006-12-31,south africa,EM,7.732,,346.4869,641.26,40.21,15.94777419,0.200982865,0.262,0.035073628,0.023381375,0.100053944,,,
2007-06-30,south africa,EM,8.399,,381.154281,695.44,56.07,12.40306759,0.100053944,-0.252,-0.02912958,-0.023157508,0.073965193,,,
2007-12-31,south africa,EM,8.401,11,409.346431,713.06,49.57,14.38491023,0.073965193,0.669,0.086523539,0.061881417,-0.111119308,,,
2008-06-30,south africa,EM,10.7,12,363.860139,716.29,55.15,12.98803264,-0.111119308,2.301,0.273961186,0.21424581,-0.301310939,,,
2008-12-31,south africa,EM,7.314,11.5,254.225099,578.91,61.77,9.372025255,-0.301310939,-1.087,-0.129389358,-0.101399254,0.261357979,0.5,0.045454545,0.043010753
2009-06-30,south africa,EM,8.945,7.5,320.668857,599.64,47.83,12.53690153,0.261357979,-1.755,-0.164018692,-0.164018692,0.251165859,-4.5,-0.375,-0.391304348
2009-12-31,south africa,EM,9.166,7,401.209926,707.29,36.04,19.62513873,0.251165859,1.852,0.253213016,0.176953946,-0.053928693,-4.5,-0.391304348,-0.4
2010-06-30,south africa,EM,8.852,6.5,379.573199,688.09,42.5,16.19035294,-0.053928693,-0.093,-0.01039687,-0.009089132,0.418586471,-1,-0.133333333,-0.090909091
2010-12-31,south africa,EM,8.156,5.5,538.457405,830.51,50.58,16.41973112,0.418586471,-1.01,-0.110189832,-0.102647492,-0.038003907,-1.5,-0.214285714,-0.146341463
2011-06-30,south africa,EM,8.441,5.5,517.99392,806.11,55.6,14.49838129,-0.038003907,-0.411,-0.046430185,-0.043505875,-0.109804663,-1,-0.153846154,-0.105263158
2011-12-31,south africa,EM,8.204,,461.115772,838.28,56.55,14.82369584,-0.109804663,0.048,0.005885238,0.005157685,0.049808418,,,
2012-06-30,south africa,EM,7.492,,484.083219,875.22,66.08,13.24485472,0.049808418,-0.949,-0.112427438,-0.103534803,0.130565489,,,
2012-12-31,south africa,EM,6.789,5,547.287781,1011.22,67.12,15.06585221,0.130565489,-1.415,-0.172476841,-0.154822474,-0.157307066,,,
2013-06-30,south africa,EM,7.574,,461.195546,983,64.03,15.35217867,-0.157307066,0.082,0.010945008,0.008998135,0.112969014,,,
2013-12-31,south africa,EM,7.906,5,513.296352,1137.9,69.44,16.38680876,0.112969014,1.117,0.164530859,0.123712482,0.094556074,0,0,0
2014-06-30,south africa,EM,8.321,5.5,561.83164,1247.83,67.24,18.55785247,0.094556074,0.747,0.098626881,0.083510341,-0.038751086,,,
2014-12-31,south africa,EM,7.969,5.75,540.060054,1288.68,72.33,17.81667358,-0.038751086,0.063,0.007968631,0.007079845,0.024746829,0.75,0.15,0.09375
2015-06-30,south africa,EM,8.28,5.75,553.424828,1368.45,78.93,17.33751425,0.024746829,-0.041,-0.004927292,-0.004631722,-0.272515582,0.25,0.045454545,0.032258065
2015-12-31,south africa,EM,9.795,6.25,402.607939,1255.75,80.79,15.54338408,-0.272515582,1.826,0.229137909,0.205203124,0.156413937,0.5,0.086956522,0.066666667
2016-06-30,south africa,EM,8.832,7,465.581432,1355.16,70.97,19.0948288,0.156413937,0.552,0.066666667,0.062358789,0.019639293,1.25,0.217391304,0.166666667
2016-12-31,south africa,EM,8.924,,474.725122,1275.54,67.84,18.8021816,0.019639293,-0.871,-0.08892292,-0.0979973,0.080406834,,,
2017-06-30,south africa,EM,8.784,7,512.896266,1304.61,68.09,19.16008224,0.080406834,-0.048,-0.005434783,-0.005422503,,0,0,0
2000-12-31,south korea,EM,6.871,,100,125.61,10.13,12.39980257,,,,,0.18033,,,
2001-06-30,south korea,EM,6.886,,118.033,150.45,15.59,9.650416934,0.18033,,,,0.254013708,,,
2001-12-31,south korea,EM,7.013,,148.015,190.38,15.95,11.93605016,0.254013708,0.142,0.02066657,0.020621551,0.248238354,,,
2002-06-30,south korea,EM,6.675,,184.758,215.75,12.52,17.23242812,0.248238354,-0.211,-0.030641882,-0.030675293,-0.132421871,,,
2002-12-31,south korea,EM,5.599,,160.292,184.68,12.64,14.61075949,-0.132421871,-1.414,-0.201625553,-0.205792461,0.0759931,,,
2003-06-30,south korea,EM,4.56,,172.473086,196.72,20.84,9.439539347,0.0759931,-2.115,-0.316853933,-0.312269305,0.254807692,,,
2003-12-31,south korea,EM,5.416,,216.420555,246.01,20.5,12.0004878,0.254807692,-0.183,-0.032684408,-0.02741573,0.010316802,,,
2004-06-30,south korea,EM,4.998,,218.653323,237.3,29.85,7.949748744,0.010316802,0.438,0.096052632,0.071370376,0.208088015,,,
