"","Date","Americas","Americas","Americas","Asia-Pacific","Asia-Pacific","Asia-Pacific","Europe","Australia","Austria","Belgium","Brazil","Canada","Chile","China","Colombia","Czech Republic","Denmark","EAFE","Egypt","Emerging","Finland","France","Germany","Greece","Hong Kong","Hungary","India","Indonesia","Ireland","Israel","Italy","Japan","Korea, Republic of","Malaysia","Mexico","Netherlands","New Zealand","Norway","Peru","Philippines","Poland","Portugal","Qatar","Russian Federation","Singapore","South Africa","Spain","Sweden","Switzerland","Taiwan, Province of China","Thailand","Turkey","United Arab Emirates","United Kingdom","United States","Developed"
"407",2003-10-31,79.68,84.34,82.62,93.58,100.32,97.02,80.89,1082.19,2023.41,4435.17,99.14,1857.16,135.39,103.96,252.06,209.02,4545.16,2381.24,105.63,131.17,546.74,2533.61,1969.76,74.34,15836.71,147.77,129.74,204.86,375.72,70.79,644.03,3122.01,210.9,135.86,127.11,4782.76,165.07,2517.24,244.57,77.76,91.92,139.82,NA,NA,3417.69,141.67,1468.23,6336.8,3624,121.97,242.78,79.04,NA,2818.48,2220.83,2045.4
"408",2003-11-28,80.34,85.42,83.49,91.06,98.57,94.87,84.31,1077.72,2171.52,4591.36,104.9,1912.15,130.82,105,270.75,205.9,4523.89,2434.18,107.38,132.76,576.98,2664.42,2074.51,79.07,15750.79,143.46,132.91,202.68,381.58,74.52,695.64,3025.62,210.53,130.62,131.84,4950.65,176.57,2631.85,284.58,72.09,87.52,152.15,NA,NA,3391.44,152.19,1541.56,6556.8,3817.3,114.83,248.38,73.83,NA,2902.19,2241.22,2076.32
"409",2003-12-31,83.11,91.44,87.86,96.44,106.35,101.43,91.27,1169,2343.93,5007.65,123.43,2015.86,140.88,121.38,301.47,230.64,4827.74,2624.35,114.42,142.38,565,2905.31,2310.78,89.19,16069.01,155.86,154.33,227.99,421.93,74.02,728.21,3235.41,216.42,131.51,136.33,5405.34,188.46,2827.09,303.72,80.45,98.72,163.73,NA,NA,3551.93,154.57,1737.74,7092.78,4119.91,117.62,325.42,97.11,NA,3119.65,2356.52,2206.42
"410",2004-01-30,84.85,92.69,89.39,99.36,108.59,104.03,92.37,1167.34,2549.71,5236,118.38,2036.96,138.15,120.6,362.04,228.99,5047.79,2661.46,135.46,147.35,638.06,2927.17,2336.05,94.08,17635.27,164.23,150.6,251.19,437.92,79.68,743.07,3293.94,238.49,137.04,147.93,5382.57,195.07,2849.01,267.99,83.93,99.93,167.46,NA,NA,3730.8,153.46,1755.74,7360.81,4227.54,127.92,297.83,93.94,NA,3110.14,2398.43,2241.83
"411",2004-02-27,85.52,94.29,90.51,99.41,111.36,105.4,95.15,1221.16,2612.97,5459.65,122.81,2081.05,149.42,128.11,387.45,266.4,5341.11,2722.89,130.35,154.11,678.52,3001.65,2316.66,94.67,18205.49,173.92,148.72,251.54,434.21,83.03,751.21,3284.27,247.03,147.99,156.13,5467.34,197.91,3141.75,272.48,80.95,104.07,182.41,NA,NA,3773.61,162.5,1825.18,7744.91,4250.27,132.97,302.59,102.83,NA,3252.36,2426.32,2279.37
"412",2004-03-31,84,93.08,89.13,106.59,120.52,113.55,92.37,1238.31,2731.36,5164.28,122.74,2070.79,137.59,117.31,427,276.77,5132.54,2738.22,139.64,156.03,650.58,2894.98,2207.16,91.89,17117.5,193.19,152.22,241.01,446.9,82.01,725.49,3725.26,256.3,150.75,163.46,5194.28,202.41,3108.97,322.15,77.69,107.03,178.84,NA,NA,3756.02,168.7,1748.65,7598.84,4144.73,129.56,284.45,109.78,NA,3176.1,2386.85,2264.24
"413",2004-04-30,82.5,90.99,87.33,101.21,113.36,107.3,91.42,1164.9,2747.09,5186.33,104.66,1898.11,132.9,101.98,472.79,269.89,5055.58,2676.27,151.63,143.26,507.68,2861.13,2217.21,97.43,16286.97,188.73,149.72,259.29,451.16,82.79,735.63,3523.28,240.04,140.41,151.76,5169.94,191.38,3011.62,264.79,85.66,103.31,176.88,NA,NA,3694.59,146.35,1729.44,7576.12,4197.93,120.86,282.06,91.19,NA,3153.71,2349.39,2217.87
"414",2004-05-31,84.11,91.62,88.48,96.91,111.53,104.18,92.83,1171.81,2762.03,5318.2,102.91,1948.47,131.51,108.99,413.6,267.08,5077.71,2685.27,138.97,140.4,502.27,2942.47,2225.14,96.97,16349.6,198.28,126.14,231.67,455.53,83.2,741.63,3399.57,224.12,134.46,153.6,5271.22,189.06,3178.53,278.3,83.48,104.49,172.72,NA,NA,3623.83,157.07,1737.09,7698.91,4231.62,117.61,279.12,81.86,NA,3222.51,2379.51,2238.07
"415",2004-06-30,85.25,93.99,90.22,98.68,116.54,107.5,94.08,1170,2921.64,5474.39,107.99,2031,136,108.32,410.82,268.6,5373.17,2744.11,140.95,141,523.13,2995.82,2289.83,95.38,16346.54,201.26,126.61,230.09,480,88.13,766.93,3582.66,218.65,136.03,156.32,5369.03,199.4,3297.06,276.11,87.55,110,177.52,NA,NA,3673.5,158.96,1759.13,7936.98,4233.07,114.25,280.97,89.02,NA,3223.1,2423.39,2284.02
"416",2004-07-30,80.83,92.87,87.35,93.11,113.2,102.97,91.5,1173,2973.64,5404.01,117.05,2032.6,139.84,108.72,423.98,272.15,5271.47,2655.05,155.25,138.41,458.17,2902.93,2177.43,92.53,16567.08,203.77,135.66,248.45,465.71,78.2,748.21,3370.28,200.76,138.02,153.91,5119.77,207.73,3231.47,275.5,87.18,108.37,169.29,NA,NA,3773.89,160.62,1717.99,7586.73,4089.03,105.33,274.26,97.85,NA,3191.04,2340,2209.45
"417",2004-08-31,80.39,94.26,87.79,94.9,115.12,104.83,91.64,1194.34,2969.1,5657.2,124.41,2032.97,150.91,109.17,448.63,284.57,5367.81,2666.78,172.91,144.16,462.4,2898.02,2136.59,93.82,17744.72,213.82,135.62,245.54,481.98,74.17,740.88,3394.69,219.78,136.97,155.85,5102.9,208.93,3310.18,287.64,85.46,110.63,170.69,NA,NA,3860.88,166.54,1720.42,7711.97,4040.09,113.01,271.98,99.3,NA,3209.34,2350.74,2219.16
"418",2004-09-30,81.81,95.37,89.08,95.07,115.72,105.21,95.37,1272.11,3110.38,6084.61,136.36,2186.74,156.3,117.27,524.88,315.81,5702.84,2736.47,209.91,152.47,513.86,2996.46,2249.39,97.76,18050.28,228.06,147.14,276.1,505.45,73.48,783.07,3315.05,227.72,141.47,164.96,5212.76,222.49,3692.47,306.41,96.42,120.75,181.26,NA,NA,4056.76,180.41,1788.28,8314.34,4141.54,113.13,282.05,106.95,NA,3312.57,2375.51,2261.14
"419",2004-10-29,83.3,97,90.64,97.63,118.64,107.95,98.85,1348.47,3286.23,6443.03,138.59,2324.29,160.38,114.41,549.96,335.66,5651.79,2829.79,229.98,156.12,559.74,3121.27,2340.77,108,17989.09,248.98,152.62,292.94,523.11,74.96,828.54,3401.62,232.25,143.38,174,5437.91,221.22,3782.4,315.64,100.38,128.63,186.78,NA,NA,4086.17,188.2,1941.18,8430.93,4219.22,112.83,279.9,113.99,NA,3393.27,2410.92,2316.47
"420",2004-11-30,86.44,101.34,94.39,104.47,125.48,114.8,106.01,1461.7,3722.2,6859.7,152.98,2418.9,171.06,125.92,679.04,398.23,6083.49,3023.1,231.69,170.57,608.64,3306.45,2547.24,120.07,19627.08,281.32,171.29,344.24,565.42,81.58,894.64,3565.79,257.09,152.48,186.88,5798.33,245.65,4301.52,317.12,100.93,140.01,197.02,NA,NA,4208.77,214.51,2099.81,9490.87,4529.44,120.03,308.38,115.53,NA,3612.73,2508.69,2438.16
"421",2004-12-31,89.46,104.79,97.65,109.45,130.71,119.92,110.53,1523.67,4020.3,7187.31,167.68,2463.47,180.34,123.68,700.72,428.11,6315.51,3155.7,258.84,178.76,599.72,3442.3,2684.39,130.26,20082.44,298.45,183.82,343.45,603.67,88.68,964.76,3748.68,264.15,151.46,202.2,6066.87,254.73,4332.96,312.88,101.19,159.01,204.17,NA,NA,4342.86,223.99,2240.5,9665.74,4736.18,128.19,321.4,137.35,NA,3730.2,2595.39,2531.23
"422",2005-01-31,86.81,102.52,95.14,107.88,129.59,118.55,108.56,1534.79,3926.33,7044.74,163.62,2365.42,171.4,120.98,686.84,447.85,6144.67,3097.8,369.39,179.21,580.45,3385.16,2579.49,130.25,19249.44,302.41,180.59,363.08,588.9,87.59,942.45,3661.62,282.93,153.94,202.49,6040.36,250.06,4200.05,313.5,114.41,148.81,205.94,NA,NA,4419.76,211.61,2184.41,9202.73,4589.68,124.28,335.26,149.61,NA,3703.49,2530.41,2474.24
"423",2005-02-28,88.22,105.88,97.47,111.41,134.35,122.67,114.17,1617.17,4282.24,7426.39,192.24,2516.99,183.74,129.94,775.94,507.01,6619.79,3231.66,408.15,194.85,623.65,3552.56,2684.18,144.83,19893.25,374.11,185.56,365.94,575.09,90.16,972.29,3737.07,311.91,152.7,218.29,6460.08,268.58,4690.6,341.16,118.8,177.41,205.37,NA,NA,4453.5,229.31,2262.92,9790.16,4849.21,131.66,362.21,162,NA,3883.23,2581.55,2552.62
"424",2005-03-31,86.77,104.19,95.9,107.79,130.5,118.92,111.12,1551.29,4081.7,7339.62,175.73,2551.84,186.07,123.25,680.98,475.59,6688.25,3150.47,404.42,181.97,602.96,3505.66,2623.42,128.91,19235.75,332.06,179.45,361.96,535,89.82,969.65,3659.74,294.44,146.28,197.44,6214.44,247.61,4536.48,325.34,110.52,158.87,198.33,NA,NA,4427.29,207.65,2186.47,9459.31,4724.26,123.85,326.43,138.44,NA,3780.68,2539.2,2503.07
"425",2005-04-29,84.68,102.4,93.93,104.86,128.59,116.44,108.25,1526.24,3900.82,7116.93,168.36,2413.17,183.96,123.76,722.4,457.03,6471.65,3076.4,444,177.09,607.72,3352.13,2502.59,128.19,20049.12,310.92,169.91,345.19,521.43,90.05,927.83,3565.58,280.11,147.29,193.24,5903.66,250.89,4341.85,324.18,106.71,140.34,193.82,NA,NA,4441.83,204.72,2116.93,9207.08,4706.01,122.2,316.3,124.68,NA,3740.93,2492.42,2448.53
"426",2005-05-31,88.47,104.49,96.97,105.8,127.87,116.63,108.68,1524.03,4065.97,7006.8,181.34,2465.78,187.19,124.96,693.76,451.37,6653.37,3077.89,465.95,183.25,633.74,3420.95,2550.89,128.47,20078.88,302.73,184.93,369.06,533.76,95.16,916.22,3533.09,293.84,144.05,210.36,5935.31,242.55,4494.84,318.63,110.25,144.72,185.22,100,NA,4477.36,196.73,2125.61,9476.78,4706.88,127.18,312.4,137.87,100,3705.51,2572.54,2492.03
"427",2005-06-30,88.72,105.45,97.55,107.26,130.01,118.41,110.28,1609.06,4327.33,7029.53,188.38,2615.19,198.16,130.17,804.92,477.05,6766.52,3118.73,531.14,189.48,640.32,3457.31,2574.47,131.52,20789.97,337.46,200.93,378.49,552.13,87.61,922.76,3529.58,294.69,148.84,222.62,6211.01,254.68,4877.66,327.23,107.12,155.45,180.39,122.43,NA,4564.41,207.46,2162.86,9382.23,4675.03,130.88,311.49,148,136.25,3764.45,2577.78,2513.59
"428",2005-07-29,93.2,108.28,101.33,110.06,133.69,121.63,114.44,1647.01,4498.73,7332.17,195.66,2758.43,214.88,139.62,929.88,504.75,6976.79,3214.34,534.02,202.72,639.74,3655.7,2754.09,140.53,21982.71,380.34,212.25,405.87,570.08,92.88,961.77,3564.74,331.08,159.99,243.33,6338.72,260.32,5193.21,350.06,108.18,166.7,182.59,117.69,NA,4916.88,225.43,2261.96,9909.14,4927.42,132.61,316.51,164.57,110.07,3813.91,2673.73,2601.4
"429",2005-08-31,92.73,107.81,100.85,114.42,136.85,125.48,116.35,1659.92,4795.71,7424.32,217.34,2921.09,215.27,140.38,999.44,573.91,7327.49,3295.55,527.31,204.46,642.2,3665.81,2762.78,140.62,21752.84,404.33,213,342.09,562.44,94.34,967.07,3812.76,320.5,154.81,240.14,6310.41,262.49,5556.11,362.43,105.21,175.96,189.12,142.56,NA,4717.53,236.89,2261.78,9973.19,4968.41,124.43,332.94,169.5,136.33,3927.66,2647.26,2621
"430",2005-09-30,93.7,109.85,102.32,124.12,148.56,136.17,119.43,1779.93,4861.33,7522.34,258.82,3096.08,232.22,148.64,1020,627.68,7381.83,3442.34,598.37,223.5,678.64,3758.26,2825.11,143.13,22439.35,411.25,233.85,351.67,562.21,98.68,985.5,4206.7,359.44,158.48,271.71,6389.86,269.37,5636.56,426.07,106.65,197.84,190.75,148.55,NA,4763.6,263.4,2401.01,10405.63,5135.62,125.48,346.37,183.62,159.25,3997.07,2669.01,2689.08
"431",2005-10-31,92.1,107.08,100.17,120.31,143.2,131.63,115.51,1669.14,4665.55,7335.98,243.29,2872.58,215.76,134.08,1063.34,580.9,7218.83,3341.81,596.72,208.89,650.65,3596.89,2737.85,138.91,20977.1,362.46,210.01,341.94,536.15,101.76,918.63,4156.25,338.06,155.14,265.59,6254.81,260.52,5206.59,384.34,110.54,177.52,184.19,147.7,NA,4576.39,238.73,2314.48,9821.62,5211.63,116.79,322.49,173.66,158.79,3875.35,2624.38,2623.84
"432",2005-11-30,96.11,111.29,104.32,127.7,148.54,138.15,117.65,1728.63,4829.06,7507.91,264.99,3027.09,222.65,143.52,1267.86,593.78,7378.19,3423.53,596.92,226.17,660.09,3656.64,2834.13,142.38,21563.46,358.52,230.73,362.97,553.16,107.86,940.06,4333.66,378.02,153.3,287.74,6578.07,261.18,5201.64,420.61,122.46,187.47,187.4,127.12,NA,4773.6,258.38,2301.18,9975.94,5393.07,127.26,319.74,207.6,150.93,3892.36,2728.37,2711.26
"433",2005-12-30,95.89,112.23,104.64,138.56,156.87,147.91,121.8,1767.74,5010.86,7837.53,262.32,3160.78,218.02,148.12,1451.55,624.14,7862.8,3582.84,677.1,239.53,699.8,3782.5,2950.69,151.24,21769.49,351.92,252.88,395.36,589.83,112.48,983.05,4705.31,414.64,154.94,301.51,6907.25,259.17,5384.09,421.54,124.08,197.48,200.34,128.59,NA,4967.06,287.47,2339.23,10661.86,5509.76,136.38,349.43,214.35,139.08,4004.48,2728.81,2771.33
"434",2006-01-31,99.42,115.82,108.24,147.77,164.74,156.56,130.02,1893.59,5585.87,8393.51,327.79,3438.08,226.13,168.97,1629.09,698.92,8053.7,3802.82,856.77,266.29,733.82,4089.22,3199.91,167.63,22955.02,384.67,272.03,444.17,628.27,112.02,1034.28,4942.56,450.83,159.6,326.57,7248.69,253.97,5951.36,493.79,130.01,212.21,208.56,121.8,NA,5246.44,333.57,2492.49,11261.2,5842.86,140.56,395.21,245.03,124.8,4243.16,2802.46,2895.08
"435",2006-02-28,98.58,116.68,108.18,145.05,165.56,155.46,130.31,1864.16,5496.61,8498.75,334.27,3375.06,235.88,174.29,1693.89,689.25,8082.88,3794.41,772.65,265.97,759.6,4044.35,3216.18,176.81,22995.96,395,278.84,448.42,647.64,109.34,1043.59,4900.64,437.65,165.21,321.98,7394.22,246.58,5991.12,481.7,130.15,212.71,222.71,99.1,NA,5390.75,314.85,2586.17,11215.25,5765.34,139.78,382.05,260.52,115.75,4215.27,2803.45,2890.77
"436",2006-03-31,99.78,117.96,109.42,148.65,168.27,158.68,135.12,1871.23,5685.08,8661.9,318.43,3426.15,234.28,179.86,1705.66,692.37,8604.82,3919.47,734.1,268.32,837.24,4282.96,3357.94,173.71,23313.73,378.67,306.62,496.35,678.52,108.65,1068.84,5024.24,435.7,167.98,322.86,7710.84,247.47,6645.24,468.89,137.55,209.96,242.92,102.66,NA,5517.05,339.16,2637.72,12179.58,5900.77,139.95,376.69,228.69,116.73,4336.15,2838.25,2954.33
"437",2006-04-28,100.38,121.29,111.28,154.57,177.49,166.15,142.22,2042.85,5953.88,9146.01,349.04,3592.88,238.47,189.28,1667.08,695.61,9141.47,4106.66,721.85,287.43,889.49,4428.83,3522.77,180.84,24622.79,421.39,317.38,566,700.48,113.12,1115.14,5170.39,465.27,175.15,340.21,7994.15,263.57,7241.84,548.72,137.7,243.2,251.13,101.46,NA,5874.11,352.15,2757.53,12727.35,6262.39,153.98,409.75,240.64,98.17,4593.41,2874.62,3044.03
"438",2006-05-31,96.51,117.88,107.58,143.43,167.32,155.37,137.84,1928.41,5596.37,8836.28,292.5,3496.82,222.05,179.52,1344.64,644.6,8738.5,3947.18,598.42,257.31,836.96,4345.85,3380.13,168.19,23236.11,375.07,272.41,485.83,688.53,105.6,1110.91,4848.83,429.75,171,302.86,7657.16,244.17,6864.88,492.84,138.03,214.36,241.55,86.25,NA,5398.19,298.56,2688.89,11893.33,6067.81,143.68,372.65,173.53,85.84,4504.62,2787.75,2940.05
"439",2006-06-30,96.23,118.37,107.65,142.91,165.57,154.27,138.29,1940.58,5569.28,8734.83,310.56,3440.43,218.75,183.24,1170.3,676.86,8644.79,3946.92,539.03,256.68,813.73,4390.14,3346.48,168.88,23298.29,347.6,278.03,486.07,678.32,95.93,1113.79,4795.06,422.64,166.08,310.58,7647.71,229.02,6604.74,540.61,128.6,214.33,244.08,85.06,NA,5530.62,288.5,2724.8,11932.06,6057.83,140.99,357.5,161,77.97,4549.64,2789.82,2939.19
"440",2006-07-31,94.49,121.3,108.05,142.32,165.78,154.05,140.59,1964.17,5583.49,8974.61,313.88,3450.02,219.5,188.1,1336.29,707.57,8611.31,3985.99,627.05,260.3,805.69,4417.87,3334.81,170.69,23703.09,376.18,278.29,515.88,674.41,97.36,1118.87,4768.52,421.84,170.58,331.91,7837.69,229.79,6800.55,579.53,147.8,249.39,247.44,87.39,NA,5542.45,288.69,2808.88,11738.18,6247.47,134.58,369.91,173.95,76.31,4653.85,2798.28,2957.53
"441",2006-08-31,97.17,123.75,110.67,145.21,169.8,157.49,144.98,2020.27,5639.07,9408.57,312.18,3588.16,227.23,192.2,1430.35,716.41,9172.75,4095.59,686.33,266.93,844.27,4563.36,3456.24,176.38,24541.8,358.93,304.51,546.27,730.36,101.57,1165.13,4840.09,432.3,175.04,343.55,8213.13,240.1,6667.74,583.35,146.19,229.88,254.92,84.14,NA,5734.29,288.08,2902.42,12185.34,6414.69,139.09,376.7,184.63,86.94,4766.55,2863.81,3034.3
"442",2006-09-29,99.29,126.2,112.97,144.74,169.77,157.22,145.85,1990.85,5756.68,9725.4,306.39,3479.69,236.52,199.36,1402.63,707.41,9397.53,4101.92,715.63,269.15,823.52,4603.81,3508.3,177.49,24775.21,356.37,328.46,574.63,737.36,102.43,1163.44,4760.73,445.62,175.88,360.33,8470.14,248.02,6195.27,600.63,163.43,223.65,261.57,81.14,NA,5910.1,269.77,3057.35,12753.04,6508.8,144.87,380.94,176.3,87.14,4742.65,2935.68,3070.48
"443",2006-10-31,103.14,130.44,117.03,148.63,175.26,161.88,152.16,2154.46,6069.19,10008.18,332.51,3646.05,253.49,213.11,1522.18,767.44,9809.99,4261.46,730.84,281.94,854.91,4727.98,3684.04,189,25239.08,390.57,350.28,594.91,768.58,105.46,1209.78,4843.59,443.74,183.01,385.02,8506.42,267.38,6726.1,630.33,174.33,244.16,268.21,77.73,NA,6401.08,299.7,3283.31,13565.5,6682.82,146.09,410.76,202.79,83.93,4979.44,3035.09,3183.17
"444",2006-11-30,105.49,132.91,119.47,152.41,181.9,167.03,157.87,2239.71,6355.78,10206.63,352.31,3749.85,268.99,236.4,1475.24,822.42,10450.46,4388.81,737.59,302.89,883.74,4912.99,3853.36,199.89,26694,424.08,370.31,652.72,800.39,108.09,1276.46,4877.93,468.54,203.33,402.27,8737.94,278.97,7346.76,669.7,179.15,269.71,282.13,65.01,NA,6857.9,322.76,3437.16,14113.3,6896.4,161.37,430.49,188.65,70.52,5100.63,3093.06,3261.12
"445",2006-12-29,105.67,135.94,120.94,155.77,189.33,172.3,162.96,2313.25,6841.82,10710.67,381.14,3723.55,280.56,270.87,1648.34,835.85,10911.09,4526.58,792.77,316.53,909.33,5086.6,4012.62,204.24,28376.69,470.54,381.86,687.05,865.96,106.51,1302.45,4999.14,467.06,212.48,426.46,9074.85,302.07,7813.48,683.37,196.23,274.94,295.25,75.11,NA,7287.09,346.49,3493.78,15287.58,7019.44,163.61,388.26,198.9,73.15,5230.16,3129.25,3327.43
"446",2007-01-31,108.12,137.28,122.93,155.39,190.29,172.55,163.69,2318.46,6875.5,10737.46,384.87,3712.55,292.55,259.39,1572.61,829.61,11209.23,4557.21,766.17,313.19,943.95,5071.08,4068.97,216.87,28831.3,440.55,391.6,654.35,824.18,112.25,1301.65,5041.43,445.55,234.52,437.08,9098.96,301.87,8138.68,745.19,215.8,285.35,299.62,68.23,NA,7572.77,347.51,3561.82,15478.94,7150.76,159.12,388.59,213.51,74.71,5222,3184.99,3366.71
"447",2007-02-28,106.06,135.07,120.77,158.55,196.4,177.1,162.99,2397.25,6753.32,10675.92,374.12,3738.69,288.53,254.84,1491.15,813.27,11229.41,4593.99,822.02,311.33,952.16,5073.53,4105.95,208.87,28089.86,436.16,357.79,631.53,853.42,114.22,1287.6,5244.23,465.21,235.71,420.1,9110.64,295.89,7953.06,822.84,203.06,268.27,307.5,70.19,NA,7617.25,348.92,3542.06,15004.98,7010.87,161.93,414.14,214.13,75.98,5214.6,3124.59,3349.19
"448",2007-03-30,106.93,137.62,122.4,159.61,197.77,178.31,169.03,2526.58,7237.66,11133.66,404.38,3840.98,299.96,264.66,1556.06,886.21,11786.39,4711.09,820.95,323.68,1003.71,5229.92,4285.91,215.73,28528.35,458.84,369.05,672.79,857.81,117.86,1314.04,5174.91,478.98,251.34,451.8,9765.57,305.18,8371.06,853.94,213.23,299.57,308.74,70.14,NA,8039.31,371.11,3648.89,15898.87,7191.81,158.36,401.59,227.91,68.05,5387.61,3157.24,3410.5
"449",2007-04-30,111.84,143.46,127.81,162.13,199.32,180.39,179.53,2677.71,7563.24,11685.5,429.87,4073.33,334.53,274.62,1621.67,970.3,12607.38,4920.42,853.51,339.04,1092.13,5655.78,4691.31,225.51,29187.82,509.09,413.75,728.1,884.04,126.02,1414.37,5074.19,507.93,268.13,459.98,10664.06,324.11,8867.63,986.22,219.7,318.73,334.88,74.51,NA,8385.54,401.6,3694.73,17694.71,7701.36,158,425.11,241.12,70.82,5626.37,3291.66,3560.91
"450",2007-05-31,116.33,149.25,132.96,167.19,204.7,185.63,182.38,2717.02,7672.66,11695.89,480.34,4420.98,341.65,295.31,1751.24,982.36,12878.8,5006.65,906.18,355.5,1159.14,5776.11,4887.15,235.19,29752.71,528.71,442.49,760.82,925.06,130.37,1395.98,5156.99,549.85,277.82,514.12,10607.86,333.23,9077.97,1051.62,243.43,320.92,358.54,84.35,NA,8798.42,388.39,3903.88,17467.05,7612.21,164.2,451.89,261.13,82.72,5722.07,3404.71,3660.68
"451",2007-06-29,115.24,146.37,131.04,171.42,207.25,189.14,182.89,2787.09,7597.47,11633.15,500.83,4413.27,360.62,329.37,1830.7,997.01,12553.65,5012.76,904.48,372.16,1160.26,5745.29,4978.98,229.88,30174.7,590.65,445.97,778.38,888.51,129.48,1369.64,5141.53,566.32,273.51,510.57,10581.13,344.83,9601.13,1140.53,257.56,338.85,363.21,84.74,NA,8885.05,381.15,3808.39,17218.78,7420.87,180.55,473.63,262.95,80.89,5796.35,3346.55,3632.44
"452",2007-07-31,113.54,140.5,127.45,175.99,210.59,193.19,179.52,2749,7220.92,11164.92,522,4401.98,351.84,363.45,1966.96,1007.96,13026.44,4938.94,954.35,391.8,1168.74,5542.25,4797.43,235.32,32281.34,590.84,473.76,850.33,817.55,132.13,1330.38,5133.17,628.6,277.86,489.6,10574.14,341.71,9530.16,1295.58,253.26,340.47,365.01,89.19,NA,8974.12,380.34,3878.46,17273.9,7298.37,186.38,541.45,302.49,76.97,5651.19,3241.97,3552
"453",2007-08-31,114.96,142.04,128.94,172.42,205.33,188.83,177.27,2697.22,6929.56,10816.6,503.43,4402.27,349.59,389.64,1748.59,1024.41,12968.53,4861.75,891.3,383.47,1237.22,5439.64,4805.38,235.67,32436.29,536.47,458.88,800.37,800.63,130.4,1324.54,4982.37,600.65,254.95,483.87,10310.46,300.62,9092.08,1199,236.56,322.41,344.82,87.22,NA,8663.12,378.59,3800.09,16485.61,7258.84,181.13,509.05,280.75,76.09,5603.64,3289.15,3549.3
"454",2007-09-28,120.84,147.59,134.78,186.74,219.75,203.32,186.55,3097.44,6959.03,11080.45,604.49,4832.67,351.39,467.33,1821.52,1129.76,13682.46,5121.86,1010.15,425.82,1381.05,5719.94,5162.56,255.33,37399.16,585.67,536.06,897.46,779.37,140.18,1374.14,5097.31,645.42,276.35,488.33,11140.39,341.55,10329.88,1392.54,256.07,341.87,340.82,95.87,NA,9680.19,404.17,4000.61,17630.17,7536.12,192.01,536.97,327.14,76.36,5806.04,3412.46,3718.09
"455",2007-10-31,125.77,149.34,138.37,196.9,229.56,213.41,195.7,3330.74,7485.99,11580.96,699.09,5284.95,386.94,544.88,1910.29,1273.7,14241.43,5323.1,1106.57,473.31,1427.8,5938.86,5402.84,271.21,41504.53,575.39,627.19,1045.02,797.65,146.07,1424.59,5077.86,691.21,299,511.82,11353.21,336.77,10745.74,1570.82,277.54,384.3,378.11,115.96,NA,10120.01,460.81,4463.85,17201.87,7680.93,202.41,594.3,364.12,94.28,6155.39,3468.9,3832.13
"456",2007-11-30,120.22,141.26,131.6,186.21,217.34,201.94,189.65,3078.91,6995.95,10609.86,665.06,4697.13,350.75,471.24,1959.44,1268.36,13685.76,5148.06,1139.49,439.75,1398.39,5842.15,5335.72,263.63,39994.28,543.25,614.67,1047.08,730.23,142.26,1401.81,4984.79,625.34,291.54,483.17,10926.51,329.82,10114.72,1351.44,264.99,354.74,379.4,114.5,NA,9344.35,426.06,4477.7,15811.55,7691.03,179.7,554.96,336.5,92.31,5824.42,3320.17,3675.49
"457",2007-12-31,120.85,139.7,131.23,181.54,211.98,196.91,186.81,2968.76,6990.44,10418.59,684.37,4824.45,345.23,450.29,1895.45,1298,13703.63,5032.19,1255.95,441.3,1351.73,5759.94,5425.31,271.45,40068.87,549.58,661.04,1059.25,692,148.23,1381.34,4787.48,615.85,310.38,478.29,10943.41,328.96,10269.14,1328.27,275.5,347.77,366.1,115.8,NA,9353.2,409.35,4330.72,15382.11,7390.8,177.31,567.05,346.27,101.06,5667.5,3299.54,3628.07
"458",2008-01-31,111.29,133.75,123.18,161.15,197.43,179.21,166.74,2694.94,6054.46,9381.34,627.65,4516.18,339.11,353.2,1760.38,1157.67,12131.6,4567.32,1221.78,386.23,1248.19,5065.06,4674.7,233.32,35401.89,482.42,566.25,1038.42,682.77,142.16,1247.12,4568.68,530.91,307.73,472.04,9648.3,304.86,8105.92,1268.65,254.38,299.33,325.93,114.81,NA,8179.38,355.49,3811.19,13580.73,6975.83,158.68,529.18,264.63,92.57,5161.36,3098.16,3350.82
"459",2008-02-29,111.18,128.82,120.87,168.66,200.25,184.52,169.8,2774.98,6259.2,9606.29,703.28,4794.52,351.54,391.28,1774.55,1281.79,13213.94,4632.76,1343.33,414.74,1287.75,5148.91,4736.23,222.98,34613,482,552.7,1126.88,673.38,149.95,1244.54,4600.15,559.18,306.73,474.98,9874.94,299.01,9260.08,1473.87,243.64,309.92,318.64,126.95,NA,8507.92,376.23,3884.05,14528.36,7135.27,182.22,600.02,267.26,95.26,5182.52,2999.82,3331.42
"460",2008-03-31,110.02,127.58,119.65,158.09,192.26,175.12,170.25,2620.19,6298.35,10096.8,649.86,4529.49,378.76,343.63,1811.79,1292.98,13709.08,4584.01,1355.17,392.79,1209.61,5278.93,4787.94,228.5,32499.19,474.33,482.63,990.87,683.44,141.09,1219.46,4413.56,535.06,281.42,502.55,10223.18,280.65,9195.48,1398.59,227.32,334.28,317.94,116.1,NA,8657.99,348.1,4086.63,14853.61,7235.59,186.69,585.5,213.37,88.34,5071.12,2987.29,3299.49
