Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,,
12/31/2008,indonesia,0,11.889,,460.996162,1899.18,215.29,8.821496586,-1.495,-0.111700538,-0.125746488,-0.644637435,,,,,-0.511501782,0.562540306,,
6/30/2009,indonesia,0,11.09,,720.325084,2747.13,192.44,14.27525462,-0.799,-0.067204979,-0.069252438,-0.344525291,,,,,0.562540306,0.447901163,,
12/31/2009,indonesia,0,10.06,,1042.959527,3613.58,201.78,17.90851422,-1.03,-0.092876465,-0.092079385,-0.444131477,,,,,0.447901163,0.146542456,,
6/30/2010,indonesia,0,8.379,,1195.797378,3961.28,241.72,16.38788681,-1.681,-0.167097416,-0.150924762,-0.724839818,,,,,0.146542456,0.16811879,,
12/31/2010,indonesia,0,7.606,,1396.833386,4546.52,244.18,18.61954296,-0.773,-0.092254446,-0.069702435,-0.333314205,,,,,0.16811879,0.127245392,,
6/30/2011,indonesia,0,7.549,,1574.573998,4823.57,306.78,15.72322185,-0.057,-0.007494084,-0.005299614,-0.02457815,,,,,0.127245392,-0.059643572,,
12/31/2011,indonesia,0,6.027,,1480.66078,4760.1,317.95,14.97122189,-1.522,-0.201616108,-0.146051243,-0.656279716,,,,,-0.059643572,-0.035873224,,
6/30/2012,indonesia,0,6.153,,1427.544704,4675.26,320.45,14.58967078,0.126,0.020905923,0.012235386,0.054330647,,,,,-0.035873224,0.085428937,,
12/31/2012,indonesia,0,5.191,,1549.49833,5181.32,324.74,15.95528731,-0.962,-0.156346498,-0.094545455,-0.414810175,,,,,0.085428937,0.056488206,,
6/30/2013,indonesia,0,7.131,,1637.026711,5553.29,315.22,17.617188,1.94,0.373723753,0.191746973,0.83651948,,,,,0.056488206,-0.275702395,,
12/31/2013,indonesia,0,8.452,,1185.694526,4908.28,341.83,14.35883334,1.321,0.185247511,0.131312127,0.569609399,,,,,-0.275702395,0.216665797,,
6/30/2014,indonesia,0,8.213,,1442.593976,5725.29,354.76,16.13848799,-0.239,-0.028277331,-0.023807152,-0.10305575,,,,,0.216665797,0.040457732,,
12/31/2014,indonesia,0,7.796,,1500.958056,6200.14,370.43,16.73768323,-0.417,-0.050773164,-0.041625075,-0.179808569,,,,,0.040457732,-0.120480165,,
6/30/2015,indonesia,0,8.329,,1320.122382,5777.04,352.73,16.37807955,0.533,0.068368394,0.056167343,0.229827259,,,,,-0.120480165,-0.084296425,,
12/31/2015,indonesia,0,8.993,,1208.840785,5454.39,317.55,17.17647615,0.664,0.079721455,0.073835205,0.286313884,,,,,-0.084296425,0.157935623,,
6/30/2016,indonesia,0,7.453,5.25,1399.759808,5958.81,324.74,18.34947958,-1.54,-0.171244301,-0.171549515,-0.664041237,,,,,0.157935623,0.010264622,,
12/31/2016,indonesia,0,7.973,4.75,1414.127813,6121.65,331.9,18.44426032,0.52,0.069770562,0.058029238,0.224221716,-0.5,-0.095238095,-0.1,-1.732050808,0.010264622,0.160136674,,
6/30/2017,indonesia,0,6.829,4.75,1640.581538,6919.51,353.52,19.57317832,-1.144,-0.143484259,-0.131396083,-0.493287776,0,0,0,0,0.160136674,,,
6/30/1991,ireland,1,9.531,,,,,,,,,,,,,,,,,
12/31/1991,ireland,1,9.245,,,,,,-0.286,-0.030007344,-0.030464423,-0.108991654,,,,,,,,
6/30/1992,ireland,1,9.167,,,,,,-0.078,-0.008436993,-0.008436993,-0.029724997,,,,,,,,
12/31/1992,ireland,1,10.193,,,,,,1.026,0.111923203,0.109288453,0.390998033,,,,,,,,
6/30/1993,ireland,1,7.425,,,,,,-2.768,-0.271558913,-0.299405084,-1.054856291,,,,,,,,
12/31/1993,ireland,1,6.493,,,,,,-0.932,-0.125521886,-0.101238323,-0.355175601,,,,,,,,
6/30/1994,ireland,1,8.815,,,,,,2.322,0.357615894,0.25329988,0.884890285,,,,,,,,
12/31/1994,ireland,1,8.966,,,,,,0.151,0.017129892,0.016654718,0.057544545,,,,,,,,
6/30/1995,ireland,1,8.818,,,44.47,0.79,56.29113924,-0.148,-0.016506803,-0.016506803,-0.056401276,,,,,,,,
12/31/1995,ireland,1,7.487,,,47.93,0.75,63.90666667,-1.331,-0.150941257,-0.14968511,-0.507230392,,,,,,,,
6/30/1996,ireland,1,7.622,,,55.33,5.05,10.95643564,0.135,0.018031254,0.015309594,0.05144711,,,,,,,,
12/31/1996,ireland,1,6.686,,,58.46,4.42,13.22624434,-0.936,-0.122802414,-0.106164578,-0.35669996,,,,,,,,
6/30/1997,ireland,1,6.539,,,67.83,4.46,15.20852018,-0.147,-0.02198624,-0.01667612,-0.056020186,,,,,,,,
12/31/1997,ireland,1,5.556,,396.557,78.66,4.9,16.05306122,-0.983,-0.150328796,-0.119608201,-0.374611176,,,,,,0.272049163,,
6/30/1998,ireland,1,5.056,,504.44,101.41,5.13,19.76803119,-0.5,-0.089992801,-0.06559958,-0.19054485,,,,,0.272049163,0.063841091,,
12/31/1998,ireland,1,4.093,3,536.644,100,5.23,19.12045889,-0.963,-0.190466772,-0.127473691,-0.366989382,,,,,0.063841091,-0.113522186,,
6/30/1999,ireland,1,4.751,2.5,475.723,100.1,5.78,17.3183391,0.658,0.160762277,0.087885668,0.250757023,-0.5,-0.166666667,-0.181818182,-0.340008803,-0.113522186,-0.014449585,,
12/31/1999,ireland,1,5.596,3,468.849,100.72,4.53,22.23399558,0.845,0.177857293,0.113331545,0.322020797,0.5,0.2,0.166666667,0.340008803,-0.014449585,-0.177940019,,
6/30/2000,ireland,1,5.487,4.25,385.422,85.83,5.56,15.43705036,-0.109,-0.019478199,-0.014680135,-0.041538777,1.25,0.416666667,0.416666667,0.850022007,-0.177940019,0.061566283,,
12/31/2000,ireland,1,5.081,4.75,409.151,92.13,4.17,22.09352518,-0.406,-0.073993075,-0.05754376,-0.154722418,0.5,0.117647059,0.166666667,0.340008803,0.061566283,0.028676454,,
6/30/2001,ireland,1,5.29,4.5,420.884,104.28,4.57,22.81838074,0.209,0.041133635,0.031259348,0.079647747,-0.25,-0.052631579,-0.068965517,-0.170004401,0.028676454,-0.055062678,,
12/31/2001,ireland,1,5.095,3.25,397.709,93.14,1.46,63.79452055,-0.195,-0.036862004,-0.029489603,-0.074312492,-1.25,-0.277777778,-0.384615385,-0.850022007,-0.055062678,-0.150715724,,
6/30/2002,ireland,1,5.169,3.25,337.768,70.22,2.03,34.591133,0.074,0.014524043,0.011316715,0.028200638,0,0,0,0,-0.150715724,-0.131507425,,
12/31/2002,ireland,1,4.3,2.75,293.349,56.84,-0.41,-138.6341463,-0.869,-0.168117624,-0.133364027,-0.33116695,-0.5,-0.153846154,-0.153846154,-0.340008803,-0.131507425,0.193236926,,
6/30/2003,ireland,1,3.846,2,350.034859,60.74,-0.25,-242.96,-0.454,-0.105581395,-0.069921454,-0.173014724,-0.75,-0.272727273,-0.24,-0.510013204,0.193236926,0.205406025,,
12/31/2003,ireland,1,4.26,2,421.934128,65.93,3.1,21.26774194,0.414,0.107644306,0.068492018,0.157771136,0,0,0,0,0.205406025,0.137626239,,
6/30/2004,ireland,1,4.48,2,480.003335,76.38,3.57,21.39495798,0.22,0.051643192,0.039313796,0.083839734,0,0,0,0,0.137626239,0.25764141,,
12/31/2004,ireland,1,3.743,2,603.672071,85.15,5.01,16.99600798,-0.737,-0.164508929,-0.132173601,-0.280863109,0,0,0,0,0.25764141,-0.08538092,,
6/30/2005,ireland,1,3.156,2,552.129994,85.96,5.75,14.94956522,-0.587,-0.156826075,-0.105651548,-0.223699654,0,0,0,0,-0.08538092,0.068283843,,
12/31/2005,ireland,1,3.289,2.25,589.831552,93.47,6.06,15.42409241,0.133,0.042141952,0.024087657,0.05068493,0.25,0.125,0.090909091,0.170004401,0.068283843,0.150021276,,
6/30/2006,ireland,1,4.058,2.75,678.318834,97.86,6.67,14.67166417,0.769,0.233809669,0.140149444,0.29305798,0.5,0.222222222,0.181818182,0.340008803,0.150021276,0.276623502,,
12/31/2006,ireland,1,3.953,3.5,865.957765,120.28,6.92,17.38150289,-0.105,-0.025874815,-0.019485942,-0.040014419,0.75,0.272727273,0.272727273,0.510013204,0.276623502,0.026043229,,
6/30/2007,ireland,1,3.908,4,888.510101,118.96,8.36,14.22966507,-0.045,-0.011383759,-0.008506616,-0.017149037,0.5,0.142857143,0.173913043,0.340008803,0.026043229,-0.221171068,,
12/31/2007,ireland,1,4.491,4,691.997373,84.76,8.91,9.512906846,0.583,0.149181167,0.111482933,0.222175295,0,0,0,0,-0.221171068,-0.187072642,,
6/30/2008,ireland,1,5.052,4,562.543596,62.71,9.27,6.764832794,0.561,0.1249165,0.108531631,0.213791322,0,0,0,0,-0.187072642,-0.654627632,,
12/31/2008,ireland,1,4.266,2.5,194.287014,24.3,7.83,3.103448276,-0.786,-0.155581948,-0.153156664,-0.299536505,-1.5,-0.375,-0.5,-1.020026408,-0.654627632,-0.031845762,,
6/30/2009,ireland,1,5.73,1,188.099796,22.97,2.13,10.78403756,1.464,0.343178622,0.28322693,0.557915322,-1.5,-0.6,-0.52173913,-1.020026408,-0.031845762,0.159715654,,
12/31/2009,ireland,1,4.839,1,218.142278,25.88,1.52,17.02631579,-0.891,-0.155497382,-0.173616524,-0.339550923,0,0,0,0,0.159715654,-0.202390217,,
6/30/2010,ireland,1,5.5,1,173.992415,23.86,0.8,29.825,0.661,0.136598471,0.127877733,0.251900292,0,0,0,0,-0.202390217,0.026617758,,
12/31/2010,ireland,1,9.058,1,178.623703,22.22,-0.45,-49.37777778,3.558,0.646909091,0.680370972,1.355917155,0,0,0,0,0.026617758,0.172047833,,
6/30/2011,ireland,1,11.695,1.25,209.355524,23.77,,,2.637,0.291123868,0.498487713,1.004933541,0.25,0.25,0.095238095,0.170004401,0.172047833,-0.029825595,,
12/31/2011,ireland,1,8.207,1,203.111371,25.58,1.15,22.24347826,-3.488,-0.298247114,-0.647304445,-1.329240876,-0.25,-0.2,-0.1,-0.170004401,-0.029825595,0.044645866,,
6/30/2012,ireland,1,8.207,1,212.179454,26.98,1.23,21.93495935,0,0,0,0,0,0,0,0,0.044645866,0.012166748,,
12/31/2012,ireland,1,8.207,0.75,214.760988,26.15,0.95,27.52631579,0,0,0,0,-0.25,-0.25,-0.1,-0.170004401,0.012166748,0.085215263,,
6/30/2013,ireland,1,4.109,0.5,233.061902,28.45,-0.49,-58.06122449,-4.098,-0.49932984,-0.746856206,-1.561705593,-0.25,-0.333333333,-0.105263158,-0.170004401,0.085215263,0.300696285,,
12/31/2013,ireland,1,3.513,0.25,303.14275,34.77,-0.77,-45.15584416,-0.596,-0.145047457,-0.11060592,-0.227129462,-0.25,-0.5,-0.111111111,-0.170004401,0.300696285,0.037644951,,
6/30/2014,ireland,1,2.355,0.15,314.554544,35.98,-0.78,-46.12820513,-1.158,-0.329632792,-0.218903592,-0.441301873,-0.1,-0.4,-0.047058824,-0.068001761,0.037644951,-0.014221044,,
12/31/2014,ireland,1,1.25,0.05,310.08125,39.97,0.15,266.4666667,-1.105,-0.469214437,-0.211301272,-0.421104119,-0.1,-0.666666667,-0.05,-0.068001761,-0.014221044,0.124273767,,
6/30/2015,ireland,1,1.647,0.05,348.616215,48.36,1.94,24.92783505,0.397,0.3176,0.076804024,0.151292611,0,0,0,0,0.124273767,0.036153155,,
12/31/2015,ireland,1,1.152,0.05,361.219791,51.23,2.26,22.66814159,-0.495,-0.300546448,-0.096453624,-0.188639402,0,0,0,0,0.036153155,-0.136071193,,
6/30/2016,ireland,1,0.52,0,312.068183,42.83,1.9,22.54210526,-0.632,-0.548611111,-0.12404318,-0.240848691,-0.05,-1,-0.025,-0.03400088,-0.136071193,0.075685197,,
12/31/2016,ireland,1,0.751,0,335.687125,48.37,1.87,25.86631016,0.231,0.444230769,0.045400943,0.088031721,0,,0,0,0.075685197,0.076761934,,
6/30/2017,ireland,1,0.9,0,361.455118,47.79,2.16,22.125,0.149,0.19840213,0.029324936,0.056782365,0,,0,0,0.076761934,,,
6/30/2011,israel,1,5.295,3.25,155.601333,257.23,19.44,13.23199588,,,,,,,,,,-0.220532532,,
12/31/2011,israel,1,4.535,2.75,121.286177,197.95,18.45,10.72899729,-0.76,-0.143531634,-0.154628688,-0.653396574,-0.5,-0.153846154,-0.166666667,-0.434533763,-0.220532532,-0.064889002,,
6/30/2012,israel,1,4.295,2.5,113.416038,182.86,17.2,10.63139535,-0.24,-0.05292172,-0.05292172,-0.20633576,-0.25,-0.090909091,-0.090909091,-0.217266882,-0.064889002,0.019329277,,
12/31/2012,israel,1,3.985,1.75,115.608288,184.15,14.58,12.6303155,-0.31,-0.07217695,-0.070215176,-0.266517024,-0.75,-0.3,-0.285714286,-0.651800645,0.019329277,0.022245083,,
6/30/2013,israel,1,3.785,1.25,118.180004,185.89,11.67,15.92887746,-0.2,-0.050188206,-0.046565774,-0.171946467,-0.5,-0.285714286,-0.2,-0.434533763,0.022245083,0.085110794,,
12/31/2013,israel,1,3.645,1,128.238398,198.93,9.86,20.17545639,-0.14,-0.036988111,-0.033816425,-0.120362527,-0.25,-0.2,-0.117647059,-0.217266882,0.085110794,0.210856268,,
6/30/2014,israel,1,2.805,0.75,155.278268,238.02,10.15,23.45024631,-0.84,-0.230452675,-0.210790464,-0.722175161,-0.25,-0.25,-0.142857143,-0.217266882,0.210856268,0.013908063,,
12/31/2014,israel,1,2.305,0.25,157.437888,238.88,15.4,15.51168831,-0.5,-0.178253119,-0.128700129,-0.429866167,-0.5,-0.666666667,-0.333333333,-0.434533763,0.013908063,0.073093778,,
6/30/2015,israel,1,2.36,0.1,168.945618,253.82,16.26,15.6100861,0.055,0.023861171,0.014531044,0.047285278,-0.15,-0.6,-0.12,-0.130360129,0.073093778,0.028639642,,
12/31/2015,israel,1,2.1,0.1,173.78416,258.76,11.8,21.92881356,-0.26,-0.110169492,-0.069986541,-0.223530407,0,0,0,0,0.028639642,-0.13568308,,
6/30/2016,israel,1,1.63,0.1,150.20459,221.78,10.63,20.8635936,-0.47,-0.223809524,-0.128943759,-0.404074197,0,0,0,0,-0.13568308,-0.130720439,,
12/31/2016,israel,1,2.18,0.1,130.56978,191.26,10.81,17.69287697,0.55,0.337423313,0.170542636,0.472852784,0,0,0,0,-0.130720439,,,
6/30/1993,italy,1,11.413,,,,,,,,,,,,,,,,,
12/31/1993,italy,1,8.654,,,,,,-2.759,-0.241741873,-0.274978821,-1.028775062,,,,,,,,
6/30/1994,italy,1,10.712,,,,,,2.058,0.237809106,0.192120986,0.7673864,,,,,,,,
12/31/1994,italy,1,12.402,,,,,,1.69,0.15776699,0.152768362,0.630166674,,,,,,,,
6/30/1995,italy,1,12.641,,,43.51,0.95,45.8,0.239,0.019271085,0.020941032,0.089118246,,,,,,,,
12/31/1995,italy,1,10.868,,,43.02,1.4,30.72857143,-1.773,-0.140257891,-0.159149051,-0.661115688,,,,,,,,
6/30/1996,italy,1,9.413,,,46.55,2.82,16.5070922,-1.455,-0.133879279,-0.133879279,-0.542539947,,,,,,,,
12/31/1996,italy,1,7.541,,,45.71,3.15,14.51111111,-1.872,-0.198873898,-0.173493976,-0.698030778,,,,,,,,
6/30/1997,italy,1,6.837,,,56.46,3.2,17.64375,-0.704,-0.093356319,-0.065720687,-0.262507301,,,,,,,,
12/31/1997,italy,1,5.645,,517.398,71.02,3.56,19.9494382,-1.192,-0.174345473,-0.118459627,-0.444472589,,,,,,0.331721421,,
6/30/1998,italy,1,5.072,,689.03,94.63,4.19,22.58472554,-0.573,-0.101505757,-0.06087326,-0.213660062,,,,,0.331721421,0.145301366,,
12/31/1998,italy,1,4.033,3,789.147,100,4.04,24.75247525,-1.039,-0.204850158,-0.115016328,-0.387421997,,,,,0.145301366,-0.130196275,,
6/30/1999,italy,1,4.837,2.5,686.403,98.46,3.77,26.11671088,0.804,0.199355319,0.092905015,0.29979527,-0.5,-0.166666667,-0.181818182,-0.340008803,-0.130196275,0.146657284,,
12/31/1999,italy,1,5.579,3,787.069,115.41,3.86,29.89896373,0.742,0.153400868,0.09163322,0.276676729,0.5,0.2,0.166666667,0.340008803,0.146657284,0.039357413,,
6/30/2000,italy,1,5.59,4.25,818.046,124.61,6.43,19.37947123,0.011,0.00197168,0.001458692,0.004101677,1.25,0.416666667,0.416666667,0.850022007,0.039357413,-0.050652408,,
12/31/2000,italy,1,5.263,4.75,776.61,119.9,4.77,25.13626834,-0.327,-0.058497317,-0.045486159,-0.121931658,0.5,0.117647059,0.166666667,0.340008803,-0.050652408,-0.208879618,,
6/30/2001,italy,1,5.498,4.5,614.392,103.34,5.73,18.03490401,0.235,0.04465134,0.0343718,0.087626727,-0.25,-0.052631579,-0.068965517,-0.170004401,-0.208879618,-0.072069623,,
12/31/2001,italy,1,5.271,3.25,570.113,91.15,5.79,15.74265976,-0.227,-0.041287741,-0.036372376,-0.084643689,-1.25,-0.277777778,-0.384615385,-0.850022007,-0.072069623,0.013125468,,
6/30/2002,italy,1,5.188,3.25,577.596,81.26,3.16,25.71518987,-0.083,-0.015746538,-0.014703277,-0.030949014,0,0,0,0,0.013125468,-0.085284524,,
12/31/2002,italy,1,4.427,2.75,528.336,69.6,1.81,38.45303867,-0.761,-0.146684657,-0.135469515,-0.283761443,-0.5,-0.153846154,-0.153846154,-0.340008803,-0.085284524,0.159689815,,
6/30/2003,italy,1,3.899,2,612.705878,72.18,2.25,32.08,-0.528,-0.119268127,-0.094454383,-0.196880476,-0.75,-0.272727273,-0.24,-0.510013204,0.159689815,0.188508583,,
12/31/2003,italy,1,4.423,2,728.206195,78.07,3.5,22.30571429,0.524,0.134393434,0.09383114,0.195388957,0,0,0,0,0.188508583,0.053171506,,
6/30/2004,italy,1,4.504,2,766.926015,83.05,4.15,20.01204819,0.081,0.018313362,0.014518731,0.030203255,0,0,0,0,0.053171506,0.257962405,,
12/31/2004,italy,1,3.832,2,964.764094,93.15,4.16,22.39182692,-0.672,-0.14920071,-0.121332491,-0.250575151,0,0,0,0,0.257962405,-0.043535674,,
6/30/2005,italy,1,3.35,2,922.762439,97.47,6.69,14.56950673,-0.482,-0.125782881,-0.087668243,-0.17972801,0,0,0,0,-0.043535674,0.065333046,,
12/31/2005,italy,1,3.509,2.25,983.04932,105.97,7.58,13.98021108,0.159,0.047462687,0.029529204,0.059287871,0.25,0.125,0.090909091,0.170004401,0.065333046,0.132991442,,
6/30/2006,italy,1,4.377,2.75,1113.786467,107.67,8.91,12.08417508,0.868,0.247363921,0.164674635,0.32365957,0.5,0.222222222,0.181818182,0.340008803,0.132991442,0.169389798,,
12/31/2006,italy,1,4.202,3.5,1302.450532,121.4,9.02,13.45898004,-0.175,-0.039981723,-0.033225745,-0.065253946,0.75,0.272727273,0.272727273,0.510013204,0.169389798,0.051590435,,
6/30/2007,italy,1,4.803,4,1369.644522,121.39,8.58,14.14801865,0.601,0.14302713,0.114193426,0.224100693,0.5,0.142857143,0.173913043,0.340008803,0.051590435,0.008540723,,
12/31/2007,italy,1,4.652,4,1381.342276,112.41,8.57,13.11668611,-0.151,-0.031438684,-0.028896756,-0.056304833,0,0,0,0,0.008540723,-0.164387278,,
6/30/2008,italy,1,5.171,4,1154.267179,84.3,9.34,9.025695931,0.519,0.111564918,0.100038551,0.193524559,0,0,0,0,-0.164387278,-0.401353269,,
12/31/2008,italy,1,4.382,2.5,690.998273,56.64,9.63,5.881619938,-0.789,-0.152581706,-0.152331306,-0.294202075,-1.5,-0.375,-0.5,-1.020026408,-0.401353269,0.024358277,,
6/30/2009,italy,1,4.434,1,707.8298,56.09,6.22,9.017684887,0.052,0.011866728,0.010056082,0.019389744,-1.5,-0.6,-0.52173913,-1.020026408,0.024358277,0.235614847,,
12/31/2009,italy,1,4.142,1,874.60501,67.29,2.52,26.70238095,-0.292,-0.065854759,-0.057014547,-0.108880869,0,0,0,0,0.235614847,-0.272951904,,
6/30/2010,italy,1,4.094,1,635.879907,55.99,4.72,11.86228814,-0.048,-0.011588605,-0.009463722,-0.017898225,0,0,0,0,-0.272951904,0.168994813,,
12/31/2010,italy,1,4.815,1,743.340313,59.28,4.66,12.72103004,0.721,0.176111383,0.145524271,0.268846256,0,0,0,0,0.168994813,0.108207663,,
6/30/2011,italy,1,4.882,1.25,823.775431,59.42,4.99,11.90781563,0.067,0.013914849,0.013723884,0.024982939,0.25,0.25,0.095238095,0.170004401,0.108207663,-0.306785282,,
12/31/2011,italy,1,7.108,1,571.053253,45.48,3.15,14.43809524,2.226,0.455960672,0.447257384,0.830030187,-0.25,-0.2,-0.1,-0.170004401,-0.306785282,-0.042335948,,
6/30/2012,italy,1,5.819,1,546.877172,43.36,-8.31,-5.217809868,-1.289,-0.181344963,-0.254140379,-0.480641919,0,0,0,0,-0.042335948,0.174485756,,
12/31/2012,italy,1,4.497,0.75,642.299449,48.63,-4.08,-11.91911765,-1.322,-0.227186802,-0.265621861,-0.492946949,-0.25,-0.25,-0.1,-0.170004401,0.174485756,-0.090355301,,
6/30/2013,italy,1,4.545,0.5,584.264289,43.87,0.83,52.85542169,0.048,0.010673783,0.009832036,0.017898225,-0.25,-0.333333333,-0.105263158,-0.170004401,-0.090355301,0.323932988,,
12/31/2013,italy,1,4.125,0.25,773.526766,54.38,0.46,118.2173913,-0.42,-0.092409241,-0.086428645,-0.156609469,-0.25,-0.5,-0.111111111,-0.170004401,0.323932988,0.14452143,,
6/30/2014,italy,1,2.846,0.15,885.31796,61.66,-0.43,-143.3953488,-1.279,-0.310060606,-0.264420095,-0.476913122,-0.1,-0.4,-0.047058824,-0.068001761,0.14452143,-0.209533226,,
12/31/2014,italy,1,1.89,0.05,699.814432,54.85,-0.12,-457.0833333,-0.956,-0.335910049,-0.198093659,-0.356472983,-0.1,-0.666666667,-0.05,-0.068001761,-0.209533226,0.094957479,,
6/30/2015,italy,1,2.334,0.05,766.267046,64.19,-0.56,-114.625,0.444,0.234920635,0.092211838,0.165558582,0,0,0,0,0.094957479,-0.065716945,,
12/31/2015,italy,1,1.596,0.05,715.910317,61.26,1.33,46.06015038,-0.738,-0.316195373,-0.153462258,-0.27518521,0,0,0,0,-0.065716945,-0.208944342,,
6/30/2016,italy,1,1.258,0,566.324907,46.15,1.19,38.78151261,-0.338,-0.211779449,-0.070372684,-0.126033335,-0.05,-1,-0.025,-0.03400088,-0.208944342,0.131987368,,
12/31/2016,italy,1,1.815,0,641.072641,54.72,2.47,22.15384615,0.557,0.442766296,0.117821259,0.207693987,0,,0,0,0.131987368,0.156662302,,
6/30/2017,italy,1,2.158,0,741.504557,57.39,-1.52,-37.75657895,0.343,0.188980716,0.073731728,0.127897733,0,,0,0,0.156662302,,,
6/30/1989,japan,1,5.46,,,,,,,,,,,,,,,,,
12/31/1989,japan,1,5.74,,,,,,0.28,0.051282051,0.05,0.15329567,,,,,,,,
6/30/1990,japan,1,6.65,,,,,,0.91,0.158536585,0.158536585,0.498210926,,,,,,,,
12/31/1990,japan,1,6.53,,,,,,-0.12,-0.018045113,-0.019559902,-0.065698144,,,,,,,,
6/30/1991,japan,1,6.86,,,,,,0.33,0.050535988,0.050535988,0.180669896,,,,,,,,
12/31/1991,japan,1,5.42,,,,,,-1.44,-0.209912536,-0.234718826,-0.788377729,,,,,,,,
6/30/1992,japan,1,5.52,,,,,,0.1,0.018450185,0.017421603,0.054748453,,,,,,,,
12/31/1992,japan,1,4.775,,,,,,-0.745,-0.134963768,-0.132326821,-0.407875978,,,,,,,,
6/30/1993,japan,1,4.699,,,,,,-0.076,-0.01591623,-0.013768116,-0.041608825,,,,,,,,
12/31/1993,japan,1,3.325,,,,,,-1.374,-0.292402639,-0.250273224,-0.75224375,,,,,,,,
6/30/1994,japan,1,4.394,,,,,,1.069,0.321503759,0.195787546,0.585260967,,,,,,,,
12/31/1994,japan,1,4.57,,,,,,0.176,0.04005462,0.032352941,0.096357278,,,,,,,,
6/30/1995,japan,1,2.785,,,721.17,8.81,81.85811578,-1.785,-0.39059081,-0.329335793,-0.977259894,,,,,,,,
12/31/1995,japan,1,3.07,,,959.36,8.83,108.6477916,0.285,0.102333932,0.05590976,0.156033092,,,,,,,,
6/30/1996,japan,1,3.23,,,1028.74,8.83,116.5050963,0.16,0.052117264,0.033507853,0.087597525,,,,,,,,
12/31/1996,japan,1,2.765,,,906.92,9.21,98.47122693,-0.465,-0.143962848,-0.098163395,-0.254580308,,,,,,,,
6/30/1997,japan,1,2.639,,,972.11,18.58,52.32023681,-0.126,-0.04556962,-0.026814216,-0.068983051,,,,,,,,
12/31/1997,japan,1,1.94,,3083.327,770.46,18.28,42.14770241,-0.699,-0.264873058,-0.150825332,-0.38269169,,,,,,-0.026088702,,
6/30/1998,japan,1,1.615,,3002.887,798.09,5.58,143.0268817,-0.325,-0.167525773,-0.071115974,-0.177932474,,,,,-0.026088702,0.078646982,,
12/31/1998,japan,1,2.218,,3239.055,696.91,6.72,103.7068452,0.603,0.373374613,0.134538153,0.330133174,,,,,0.078646982,0.207152086,,
6/30/1999,japan,1,1.87,,3910.032,899.69,-9.1,-98.86703297,-0.348,-0.156898106,-0.079198908,-0.190524618,,,,,0.207152086,0.338082399,,
12/31/1999,japan,1,1.675,,5231.945,1015.32,-5.21,-194.8790787,-0.195,-0.104278075,-0.050524679,-0.106759484,,,,,0.338082399,-0.053732407,,
6/30/2000,japan,1,1.761,,4950.82,990.74,10.9,90.89357798,0.086,0.051343284,0.025864662,0.04708367,,,,,-0.053732407,-0.240809199,,
12/31/2000,japan,1,1.646,,3758.617,809.54,14.8,54.69864865,-0.115,-0.065303805,-0.035087719,-0.062960721,,,,,-0.240809199,-0.082590751,,
6/30/2001,japan,1,1.194,,3448.19,808.09,19.43,41.58980957,-0.452,-0.274605103,-0.13993808,-0.24746301,,,,,-0.082590751,-0.230484399,,
12/31/2001,japan,1,1.368,,2653.436,651.39,5.71,114.0788091,0.174,0.145728643,0.055238095,0.095262309,,,,,-0.230484399,0.081610033,,
6/30/2002,japan,1,1.32,,2869.983,641.69,-10.93,-58.70905764,-0.048,-0.035087719,-0.015635179,-0.026279258,,,,,0.081610033,-0.170506585,,
12/31/2002,japan,1,0.909,,2380.632,525.17,-2.77,-189.5920578,-0.411,-0.311363636,-0.140392827,-0.225016144,,,,,-0.170506585,0.029206084,,
6/30/2003,japan,1,0.846,,2450.160938,543.82,4.46,121.9327354,-0.063,-0.069306931,-0.022621185,-0.034491526,,,,,0.029206084,0.320487688,,
12/31/2003,japan,1,1.37,,3235.407352,638.37,5.08,125.6633858,0.524,0.619385343,0.188828829,0.286881896,,,,,0.320487688,0.107327643,,
