Date,Country,BondYield,Prices,Returns6M,BondYieldDiff,BondYieldChg,BondYieldChgMedian,BondYieldDiffRank,BondYieldChgRank,BondYieldChgMedianRank
1998-06-30,south africa,15.17,,,0.6199999999999992,0.0426116838487971,0.04361589869855781,17.0,17.0,17.0
1998-06-30,italy,5.072,689.03,0.14530136568799623,-1.7649999999999997,-0.2581541611818049,-0.1754037267080745,1.0,2.0,3.0
1998-06-30,singapore,5.3,2082.827,0.26235400251677143,,,,,,
1998-06-30,belgium,4.947,5851.899,0.17051712614998982,-0.8330000000000002,-0.14411764705882357,-0.12380173887196257,12.0,12.0,11.0
1998-06-30,philippines,22.93,,,8.189,0.5555254053320671,0.5069646505293135,18.0,18.0,18.0
1998-06-30,austria,4.854,2094.651,-0.18977863138059747,-0.8920000000000003,-0.15523842673163946,-0.13793103448275867,11.0,11.0,9.0
1998-06-30,ireland,5.056,504.44,0.06384109111093483,-1.4829999999999997,-0.2267930876280776,-0.180446553507331,4.0,4.0,2.0
1998-06-30,new zealand,6.315,122.214,-0.018287593892680087,-0.6349999999999998,-0.09136690647482015,-0.07878411910669972,15.0,15.0,15.0
1998-12-31,united states,4.648,,,-1.0940000000000003,-0.1905259491466389,-0.16330795641140475,12.0,13.0,13.0
1998-12-31,japan,2.218,3239.055,0.20715208602509083,0.278,0.14329896907216488,0.060831509846827135,16.0,17.0,16.0
1998-12-31,united kingdom,4.361,3259.294,0.026233595373722052,-1.9300000000000006,-0.3067874741694485,-0.22840236686390541,1.0,1.0,2.0
1998-12-31,canada,4.909,1165.658,0.18639429403821728,-0.7060000000000004,-0.1257346393588603,-0.0890290037831022,15.0,15.0,15.0
1998-12-31,australia,5.015,736.165,0.14350179647225847,-1.0230000000000006,-0.16942696257038758,-0.11462184873949585,13.0,14.0,14.0
1998-12-31,switzerland,2.356,4427.254,-0.12989022089087277,-0.927,-0.2823636917453549,-0.23996893606005695,14.0,5.0,1.0
1998-12-31,france,3.941,2737.278,0.011263744493617445,-1.396,-0.26157017050777587,-0.18600932711525647,8.0,8.0,10.0
1998-12-31,germany,3.866,2684.456,-0.042068486129033245,-1.5020000000000002,-0.279806259314456,-0.21642651296829976,6.0,6.0,4.0
1998-12-31,spain,3.965,1655.741,-0.06585269072880362,-1.6269999999999998,-0.2909513590844063,-0.18448803719242543,3.0,3.0,11.0
1998-12-31,hong kong,9.942,12785.984,0.31457883882851734,,,,,,
1998-12-31,sweden,4.184,6019.434,0.19464271890014917,-1.7960000000000003,-0.3003344481605351,-0.19909100986586853,2.0,2.0,8.0
1998-12-31,netherlands,3.963,6675.038,-0.06654598820261381,-1.3449999999999998,-0.2533911077618688,-0.19956970101639585,10.0,10.0,7.0
1998-12-31,south africa,15.845,,,1.9649999999999999,0.1415706051873198,0.13505154639175257,17.0,16.0,17.0
1998-12-31,italy,4.033,789.147,-0.1301962752186855,-1.6119999999999992,-0.28556244464127534,-0.1712525231063422,4.0,4.0,12.0
1998-12-31,india,12.215,,,,,,,,
1998-12-31,singapore,4.48,2629.265,0.6038478434087093,,,,,,
1998-12-31,belgium,4.103,6849.748,-0.19383866384573556,-1.338,-0.24591067818415735,-0.20008972633467922,11.0,11.0,6.0
1998-12-31,austria,4.032,1697.131,-0.05722598903679221,-1.3860000000000001,-0.2558139534883721,-0.21778755499685734,9.0,9.0,3.0
1998-12-31,ireland,4.093,536.644,-0.11352218603021746,-1.463,-0.26331893448524124,-0.19194437155602206,7.0,7.0,9.0
1998-12-31,new zealand,5.465,119.979,0.07177089323965036,-1.5700000000000003,-0.22316986496090974,-0.20389610389610394,5.0,12.0,5.0
1999-06-30,united states,5.78,,,0.3340000000000005,0.06132941608520026,0.049906611878969075,19.0,18.0,18.0
1999-06-30,japan,1.87,3910.032,0.3380823993256319,0.2550000000000001,0.1578947368421053,0.056894243641231614,18.0,20.0,19.0
1999-06-30,united kingdom,5.064,3344.797,0.09575678284810696,-0.7939999999999996,-0.13554114032092857,-0.0950727414236963,3.0,3.0,4.0
1999-06-30,canada,5.473,1382.93,0.29584216120844875,0.11799999999999944,0.022035480859010192,0.014936708860759422,16.0,16.0,16.0
1999-06-30,australia,6.27,841.806,0.02855289698576624,0.7249999999999996,0.13074842200180337,0.08134642356241228,20.0,19.0,20.0
1999-06-30,switzerland,2.862,3852.197,0.06860864073150985,-0.28200000000000003,-0.08969465648854957,-0.07305699481865285,6.0,5.0,5.0
1999-06-30,france,4.64,2768.11,0.2782765135778562,-0.19900000000000073,-0.041124199214713886,-0.027988748241912904,10.0,10.0,9.0
1999-06-30,germany,4.511,2571.525,0.25316261751295444,-0.2679999999999998,-0.056078677547604094,-0.03924439888709911,7.0,7.0,7.0
1999-06-30,spain,4.766,1546.706,0.12225012381150657,-0.2469999999999999,-0.049271893077997175,-0.02935583551224149,8.0,8.0,8.0
1999-06-30,hong kong,7.67,16808.184,0.21349415261041882,-2.3290000000000006,-0.23292329232923292,-0.2335890878090367,2.0,2.0,2.0
1999-06-30,sweden,5.049,7191.073,0.5045772724042712,0.06500000000000039,0.013041733547351608,0.007688668086113128,15.0,15.0,15.0
1999-06-30,netherlands,4.676,6230.841,0.14504414412115474,-0.1509999999999998,-0.03128237000207168,-0.023439925488978545,11.0,11.0,11.0
1999-06-30,south africa,15.2,,,0.02999999999999936,0.0019775873434408897,0.002018842530282595,14.0,14.0,14.0
1999-06-30,italy,4.837,686.403,0.1466572844232905,-0.23500000000000032,-0.04633280757097802,-0.02601428017933252,9.0,9.0,10.0
1999-06-30,india,11.701,,,,,,,,
1999-06-30,singapore,4.59,4216.941,0.2432590354003057,-0.71,-0.13396226415094337,-0.14519427402862983,4.0,4.0,3.0
1999-06-30,belgium,4.8,5522.002,0.06357006027886247,-0.14700000000000024,-0.029714978775015166,-0.022568511552928567,12.0,12.0,12.0
1999-06-30,philippines,15.786,,,-7.144,-0.3115569123419102,-0.4337320138425111,1.0,1.0,1.0
1999-06-30,austria,4.769,1600.011,-0.03596850271654384,-0.08499999999999996,-0.017511330861145424,-0.013902518809290148,13.0,13.0,13.0
1999-06-30,poland,8.943999999999999,,,,,,,,
1999-06-30,ireland,4.751,475.723,-0.014449585157749412,-0.3049999999999997,-0.060324367088607556,-0.040373287444569424,5.0,6.0,6.0
1999-06-30,new zealand,6.505,128.59,0.0533789563729683,0.1899999999999995,0.0300870942201108,0.024699382515437046,17.0,17.0,17.0
1999-12-31,united states,6.442,,,1.7940000000000005,0.38597246127366613,0.26832186658689805,18.0,16.0,19.0
1999-12-31,japan,1.675,5231.945,-0.053732407355199685,-0.5429999999999999,-0.24481514878268706,-0.12357760582612652,4.0,1.0,3.0
1999-12-31,united kingdom,5.484,3665.084,-0.1172439703974042,1.1230000000000002,0.2575097454712223,0.13607173149157883,6.0,6.0,6.0
1999-12-31,canada,6.255,1792.059,0.23174739224545626,1.346,0.27419026278264425,0.1710292249047014,8.0,7.0,7.0
1999-12-31,australia,6.98,865.842,0.002184001238101141,1.9650000000000007,0.39182452642073806,0.22078651685393266,20.0,18.0,12.0
1999-12-31,switzerland,3.503,4116.491,-0.004850004530557728,1.1470000000000002,0.48684210526315796,0.2973813844957221,7.0,20.0,20.0
1999-12-31,france,5.478,3538.41,0.06028611721083754,1.537,0.39000253742704905,0.22889054355919583,15.0,17.0,14.0
1999-12-31,germany,5.358,3222.539,-0.074403133678134,1.4919999999999995,0.38592860838075516,0.2220899077106281,9.0,15.0,13.0
1999-12-31,spain,5.558,1735.791,-0.0633060086150925,1.593,0.4017654476670871,0.19890123610937693,17.0,19.0,10.0
1999-12-31,hong kong,7.714,20396.633,-0.13051884592912955,-2.2279999999999998,-0.22409977871655595,-0.224099778716556,1.0,2.0,1.0
1999-12-31,sweden,5.72,10819.525,0.0956944043292105,1.5359999999999996,0.3671128107074568,0.18176439263948874,14.0,10.0,9.0
1999-12-31,netherlands,5.492,7134.588,0.01032435229616624,1.529,0.38581882412313906,0.23745923280012424,13.0,14.0,16.0
1999-12-31,south africa,13.668,,,-2.1770000000000014,-0.1373934995266647,-0.14350692155570213,2.0,3.0,2.0
1999-12-31,italy,5.579,787.069,0.039357413390693985,1.5459999999999994,0.38333746590627316,0.17864571296510276,16.0,13.0,8.0
1999-12-31,india,11.222,,,-0.9930000000000003,-0.08129349160867794,-0.08304064224786756,3.0,4.0,4.0
1999-12-31,singapore,4.5600000000000005,5242.75,-0.22666501359019597,0.08000000000000007,0.017857142857142794,0.01742919389978215,5.0,5.0,5.0
1999-12-31,belgium,5.595,5873.036,-0.16037412336651768,1.492,0.36363636363636376,0.23533123028391167,10.0,9.0,15.0
1999-12-31,philippines,17.035,,,,,,,,
1999-12-31,austria,5.558,1542.461,-0.09531456548982442,1.5259999999999998,0.3784722222222221,0.2602319236016371,12.0,12.0,18.0
1999-12-31,poland,10.142,,,,,,,,
1999-12-31,ireland,5.596,468.849,-0.17794001906797274,1.5030000000000001,0.3672123137063279,0.2007479631361026,11.0,11.0,11.0
1999-12-31,new zealand,7.316,135.454,-0.16650671076527823,1.851,0.338700823421775,0.24085881587508132,19.0,8.0,17.0
2000-06-30,united states,6.031,,,0.25099999999999945,0.04342560553633201,0.03807068102532981,10.0,9.0,11.0
2000-06-30,japan,1.7610000000000001,4950.82,-0.2408091992841589,-0.10899999999999999,-0.05828877005347588,-0.028242000259100914,5.0,2.0,4.0
2000-06-30,united kingdom,5.171,3235.375,0.002175327434996044,0.1070000000000002,0.021129541864139068,0.013254877671105631,8.0,8.0,7.0
2000-06-30,canada,5.856,2207.364,-0.14481662290406117,0.383,0.06997990133382048,0.04919717405266538,12.0,12.0,12.0
2000-06-30,australia,6.183,867.733,-0.10149320124969308,-0.08699999999999974,-0.013875598086124374,-0.009836065573770465,6.0,6.0,6.0
2000-06-30,switzerland,3.999,4096.526,0.0636636994370352,1.137,0.3972746331236898,0.3089673913043478,21.0,21.0,21.0
2000-06-30,france,5.379,3751.727,-0.09748790357080883,0.7389999999999999,0.15926724137931036,0.11073649509253014,16.0,18.0,18.0
2000-06-30,germany,5.221,2982.772,-0.08803220628328279,0.71,0.15739303923741965,0.10648668916385451,14.0,17.0,17.0
2000-06-30,spain,5.506,1625.905,-0.10174087661948272,0.7400000000000002,0.15526647083508194,0.09987852611688489,17.0,15.0,15.0
2000-06-30,hong kong,7.487,17734.488,-0.01943523827696647,-0.18299999999999983,-0.023859191655801748,-0.020729497054825536,4.0,5.0,5.0
2000-06-30,sweden,5.276,11854.893,-0.2816063375687997,0.22699999999999942,0.04495939790057424,0.026873446193914935,9.0,11.0,9.0
2000-06-30,netherlands,5.36,7208.248,-0.05067403341283483,0.6840000000000002,0.1462788708297691,0.10627719080174024,13.0,13.0,16.0
2000-06-30,south africa,14.192,,,-1.0079999999999991,-0.0663157894736841,-0.06783310901749658,1.0,1.0,1.0
2000-06-30,italy,5.59,818.046,-0.050652408299777796,0.7530000000000001,0.15567500516849297,0.09299166409385615,18.0,16.0,13.0
2000-06-30,india,11.02,,,-0.6810000000000009,-0.05820015383300581,-0.0582001538330058,2.0,3.0,2.0
2000-06-30,singapore,4.67,4054.402,-0.06537930871186426,0.08000000000000007,0.017429193899782147,0.01748633879781422,7.0,7.0,8.0
2000-06-30,belgium,5.59,4931.153,-0.00963243282047821,0.79,0.1645833333333333,0.12934916086778553,19.0,19.0,19.0
2000-06-30,philippines,15.254,,,-0.532,-0.033700747497782846,-0.032299192520186995,3.0,4.0,3.0
2000-06-30,austria,5.577,1395.442,-0.026813726403533744,0.8079999999999998,0.16942755294611023,0.13822598580104353,20.0,20.0,20.0
2000-06-30,poland,12.645,,,3.7010000000000005,0.4137969588550985,0.38782353557581484,22.0,22.0,22.0
2000-06-30,ireland,5.487,385.422,0.06156628319089208,0.7359999999999998,0.1549147547884655,0.0987124463519313,15.0,14.0,14.0
2000-06-30,new zealand,6.791,112.9,-0.202710363153233,0.2860000000000005,0.04396617986164486,0.037349004244205085,11.0,10.0,10.0
2000-12-31,united states,5.112,,,-1.33,-0.20645762185656624,-0.20461538461538462,2.0,2.0,1.0
2000-12-31,japan,1.646,3758.617,-0.08259075080009481,-0.029000000000000137,-0.017313432835820985,-0.008721804511278236,20.0,19.0,20.0
2000-12-31,united kingdom,4.881,3242.413,-0.12970648711314692,-0.6029999999999998,-0.10995623632385121,-0.07640648758236185,8.0,7.0,10.0
2000-12-31,canada,5.399,1887.701,-0.15988178212545312,-0.8559999999999999,-0.13685051958433248,-0.11116883116883115,7.0,6.0,6.0
2000-12-31,australia,5.48,779.664,0.02929338792095071,-1.5,-0.21489971346704873,-0.17064846416382254,1.0,1.0,2.0
2000-12-31,switzerland,3.463,4357.326,-0.2002131582534794,-0.040000000000000036,-0.011418783899514673,-0.010370754472387875,19.0,20.0,19.0
2000-12-31,france,5.007,3385.979,-0.18794239420858772,-0.4710000000000001,-0.08598028477546549,-0.0710193003618818,12.0,12.0,11.0
2000-12-31,germany,4.851,2720.192,-0.15112572936028046,-0.5069999999999997,-0.09462486002239634,-0.0766208251473477,10.0,9.0,9.0
2000-12-31,south korea,6.871,100.0,0.1803300000000001,,,,,,
2000-12-31,spain,5.193,1460.484,-0.1134979910769306,-0.3650000000000002,-0.0656711047139259,-0.05360552210309887,15.0,15.0,16.0
2000-12-31,taiwan,5.252,100.0,-0.01055000000000006,,,,,,
2000-12-31,hong kong,6.446,17389.814,-0.1582978403334273,-1.2680000000000007,-0.1643764583873477,-0.16437645838734777,4.0,5.0,4.0
2000-12-31,sweden,4.752,8516.48,-0.2806129997369804,-0.968,-0.16923076923076918,-0.11493706957967227,5.0,4.0,5.0
2000-12-31,netherlands,4.987,6842.977,-0.1516759445486957,-0.5049999999999999,-0.09195193008011648,-0.08103337612323491,11.0,11.0,8.0
2000-12-31,south africa,12.722,100.0,0.04844000000000004,-0.9459999999999997,-0.06921275973075791,-0.06501718213058418,6.0,14.0,14.0
2000-12-31,italy,5.263,776.61,-0.20887961782619324,-0.31599999999999984,-0.056640975085140655,-0.04190425672987665,17.0,17.0,17.0
2000-12-31,india,10.946,100.0,-0.16862999999999995,-0.2759999999999998,-0.024594546426661923,-0.024080617720193674,18.0,18.0,18.0
2000-12-31,russia,16.236,100.0,0.38053000000000003,,,,,,
2000-12-31,singapore,4.09,3789.328,-0.19704549197113574,-0.47000000000000064,-0.10307017543859665,-0.10239651416122018,13.0,8.0,7.0
2000-12-31,belgium,5.242,4883.654,-0.13729207679331912,-0.35299999999999976,-0.0630920464700625,-0.06008510638297868,16.0,16.0,15.0
2000-12-31,thailand,5.82,100.0,0.10809000000000002,,,,,,
2000-12-31,philippines,20.238,100.0,-0.040160000000000085,3.2029999999999994,0.1880246551218081,0.19829133907014174,22.0,22.0,22.0
2000-12-31,austria,5.167,1358.025,-0.021398722409381343,-0.391,-0.0703490464195754,-0.06710142440363824,14.0,13.0,13.0
2000-12-31,poland,11.236,100.0,-0.25117,1.0940000000000012,0.10786827055807535,0.10786827055807545,21.0,21.0,21.0
2000-12-31,ireland,5.081,409.151,0.028676454414140462,-0.5149999999999997,-0.09203002144388839,-0.06936026936026932,9.0,10.0,12.0
2000-12-31,new zealand,6.029,90.014,0.05011442664474419,-1.287,-0.1759158009841444,-0.16867627785058978,3.0,3.0,3.0
2001-06-30,united states,5.412,,,-0.6189999999999998,-0.10263637870999831,-0.09565754906505947,7.0,7.0,7.0
2001-06-30,japan,1.194,3448.19,-0.23048439906153662,-0.5670000000000002,-0.32197614991482115,-0.17299771167048061,8.0,1.0,4.0
2001-06-30,united kingdom,5.289,2821.851,-0.01238017173833772,0.11799999999999944,0.022819570682653056,0.015211086045762092,20.0,20.0,20.0
2001-06-30,canada,5.9030000000000005,1585.892,-0.05290082805134266,0.0470000000000006,0.008025956284153146,0.006246262210113708,19.0,19.0,19.0
2001-06-30,australia,6.06,802.503,-0.012170671013067902,-0.12300000000000022,-0.019893255701115997,-0.014462081128747823,13.0,14.0,15.0
2001-06-30,switzerland,3.358,3484.932,-0.01698167998686917,-0.641,-0.16029007251812954,-0.17418478260869566,6.0,4.0,3.0
2001-06-30,france,5.236,2749.61,-0.043949505566243996,-0.1429999999999998,-0.026584867075664542,-0.021788816090202622,12.0,12.0,12.0
2001-06-30,germany,5.103,2309.101,-0.08567706652935492,-0.11800000000000033,-0.022601034284619903,-0.017985063252553016,14.0,13.0,13.0
2001-06-30,south korea,6.886,118.033,0.2540137080308049,,,,,,
2001-06-30,spain,5.417,1294.722,-0.00013361941791367737,-0.08900000000000041,-0.016164184525971792,-0.013505311077390048,17.0,17.0,16.0
2001-06-30,taiwan,3.8689999999999998,98.945,0.11218353630805011,,,,,,
2001-06-30,hong kong,6.384,14637.044,-0.03307635066205983,-1.1029999999999998,-0.14732202484306123,-0.14339573582943313,3.0,5.0,5.0
2001-06-30,sweden,5.47,6126.645,0.012263645110823118,0.19399999999999995,0.0367702805155421,0.023103489341431457,21.0,21.0,21.0
2001-06-30,netherlands,5.259,5805.062,-0.08171988516229456,-0.10099999999999998,-0.01884328358208953,-0.016755142667551425,15.0,15.0,14.0
2001-06-30,south africa,10.882,104.844,-0.2103124642325741,-3.3100000000000005,-0.23322998872604284,-0.23032495998886648,1.0,3.0,2.0
2001-06-30,italy,5.498,614.392,-0.07206962330238675,-0.09199999999999964,-0.016457960644007064,-0.012797329253025406,16.0,16.0,17.0
2001-06-30,india,9.57,83.137,-0.03531520261736665,-1.4499999999999993,-0.13157894736842102,-0.1292104794154339,2.0,6.0,6.0
2001-06-30,russia,12.684,138.053,0.12602406322209592,,,,,,
2001-06-30,singapore,3.58,3042.658,-0.04625002218455043,-1.0899999999999999,-0.23340471092077086,-0.23825136612021855,4.0,2.0,1.0
2001-06-30,belgium,5.431,4213.167,0.03289069718812465,-0.1589999999999998,-0.028443649373881885,-0.02728442728442725,11.0,11.0,11.0
2001-06-30,thailand,6.048,110.809,-0.05228817153841292,,,,,,
2001-06-30,philippines,16.559,95.984,-0.1605267544590765,1.3050000000000015,0.08555133079847921,0.07923016210309038,22.0,22.0,22.0
2001-06-30,austria,5.377,1328.965,-0.03585647477548304,-0.20000000000000018,-0.035861574323112766,-0.03456320746565284,9.0,10.0,9.0
2001-06-30,poland,11.773,74.883,-0.033946289545023545,-0.8719999999999999,-0.06896006326611304,-0.08157919356347645,5.0,8.0,8.0
2001-06-30,ireland,5.29,420.884,-0.05506267760237982,-0.19700000000000006,-0.035903043557499514,-0.027921479696690534,10.0,9.0,10.0
2001-06-30,new zealand,6.759,94.525,0.032425284316318415,-0.03200000000000003,-0.004712118981004321,-0.004282082162451496,18.0,18.0,18.0
2001-12-31,united states,5.051,,,-0.06099999999999994,-0.011932707355242544,-0.009469108972368821,11.0,11.0,11.0
2001-12-31,japan,1.3679999999999999,2653.436,0.08161003317962079,-0.278,-0.1688942891859052,-0.08606811145510837,8.0,6.0,7.0
2001-12-31,united kingdom,5.054,2786.916,-0.05740503122447904,0.17300000000000004,0.03544355664822785,0.02269447723993179,23.0,23.0,23.0
2001-12-31,canada,5.357,1501.997,-0.027900854662159857,-0.041999999999999815,-0.007779218373772934,-0.005715063273914793,12.0,12.0,12.0
2001-12-31,australia,6.02,792.736,0.03980896540588552,0.5399999999999991,0.0985401459854014,0.0656934306569342,24.0,24.0,24.0
2001-12-31,switzerland,3.4779999999999998,3425.752,0.05818722429411127,0.01499999999999968,0.004331504475887815,0.004282043962317922,18.0,18.0,18.0
2001-12-31,france,5.069,2628.766,-0.045918883613071726,0.06200000000000028,0.012382664270021992,0.0095472744071451,19.0,19.0,19.0
2001-12-31,germany,4.998,2111.264,-0.052601664216317845,0.14700000000000024,0.030303030303030276,0.022598001537279054,22.0,22.0,22.0
2001-12-31,south korea,7.013,148.015,0.24823835422085616,0.14199999999999946,0.02066656964051794,0.020644035763611172,21.0,20.0,20.0
2001-12-31,spain,5.178,1294.549,-0.10261797738053957,-0.01499999999999968,-0.002888503755054783,-0.0023544184586406654,13.0,13.0,13.0
2001-12-31,taiwan,3.9,110.045,-0.06562769776000732,-1.3519999999999999,-0.25742574257425743,-0.2964587216314001,5.0,3.0,2.0
2001-12-31,hong kong,6.211,14152.904,-0.04664442011335623,-0.23499999999999943,-0.036456717344089284,-0.030638852672750905,9.0,9.0,9.0
2001-12-31,sweden,5.352,6201.78,-0.1690990328583084,0.6000000000000005,0.1262626262626263,0.07789678675754631,25.0,25.0,25.0
2001-12-31,netherlands,5.108,5330.673,0.01586478855484108,0.12099999999999955,0.0242630840184479,0.020680225602461043,20.0,21.0,21.0
2001-12-31,south africa,11.529,82.794,0.21008768751358797,-1.1929999999999996,-0.09377456374783832,-0.08406144306651632,7.0,8.0,8.0
2001-12-31,italy,5.271,570.113,0.013125468108953653,0.008000000000000007,0.0015200456013679808,0.0011701038467163971,16.0,16.0,16.0
2001-12-31,india,7.9399999999999995,80.201,-0.00870313337738926,-3.0060000000000002,-0.2746208660697972,-0.27029943350418134,3.0,2.0,3.0
2001-12-31,russia,10.854,155.451,0.17937485123929742,-5.3820000000000014,-0.3314855875831486,-0.3721991701244814,1.0,1.0,1.0
2001-12-31,mexico,10.143,118.408,-0.04689716911019526,,,,,,
2001-12-31,singapore,3.9699999999999998,2901.935,0.012435151028537872,-0.1200000000000001,-0.02933985330073352,-0.02631578947368423,10.0,10.0,10.0
2001-12-31,belgium,5.246,4351.741,0.008273470319120513,0.004000000000000448,0.0007630675314767021,0.0006920415224914269,14.0,14.0,14.0
2001-12-31,thailand,4.54,105.015,0.3722801504546971,-1.2800000000000002,-0.21993127147766323,-0.21570610043815305,6.0,4.0,4.0
2001-12-31,philippines,17.156,80.576,-0.08583200953137404,-3.0820000000000007,-0.15228777547188466,-0.18661822585528312,2.0,7.0,6.0
2001-12-31,austria,5.172,1281.313,0.20773768782491087,0.004999999999999893,0.0009676795045481246,0.0008701705534284533,15.0,15.0,15.0
2001-12-31,poland,8.947,72.341,-0.04987489805228007,-2.2890000000000015,-0.2037201851192596,-0.20372018511925966,4.0,5.0,5.0
2001-12-31,ireland,5.095,397.709,-0.15071572431099123,0.013999999999999346,0.0027553631174963567,0.002093927609931102,17.0,17.0,17.0
2001-12-31,new zealand,6.8149999999999995,97.59,0.17281483758581806,0.7859999999999996,0.13036987891856033,0.10743575724439579,26.0,26.0,26.0
2002-06-30,united states,4.7965,,,-0.6154999999999999,-0.11372875092387291,-0.09572317262830482,7.0,7.0,7.0
2002-06-30,japan,1.32,2869.983,-0.17050658488221015,0.1260000000000001,0.1055276381909549,0.040000000000000036,25.0,26.0,25.0
2002-06-30,united kingdom,5.006,2626.933,-0.10072430473103045,-0.2829999999999995,-0.053507279258839024,-0.03739676247109342,10.0,11.0,15.0
2002-06-30,canada,5.433,1460.09,-0.10693450403742233,-0.47000000000000064,-0.07962053193291552,-0.06514657980456035,8.0,8.0,8.0
2002-06-30,australia,6.075,824.294,-0.051134667970408554,0.015000000000000568,0.0024752475247524774,0.0019218449711723984,23.0,23.0,23.0
2002-06-30,switzerland,3.212,3625.087,-0.1523742740519055,-0.1459999999999999,-0.04347826086956519,-0.041827818364131186,19.0,15.0,14.0
