Year,Code,Country,Date,Development,BondYield,CBPR,TotalPrices,Prices,TotalPrices__pctChange,Prices__pctChange,pctchg.TotalPrices_subtract_pctchg.Prices,Earnings,PE,ForwardEarnings,ForwardPE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,GDP.Growth,CPI.Change,X,EP,EP.minus.Bond.Yield,Bond.Yield.minus.CPI.Change,EP.over.Bond.Yield,Unemployment,BondYield__.Change,CBPR__.Change,TotalPrices__.Change,Prices__.Change,Earnings__.Change,EP__.Change,BondYield_z.score.cross_sectional,CBPR_z.score.cross_sectional,PE_z.score.cross_sectional,EP_z.score.cross_sectional,EP.minus.Bond.Yield_z.score.cross_sectional,Bond.Yield.minus.CPI.Change_z.score.cross_sectional,EP.over.Bond.Yield_z.score.cross_sectional,BondYield_z.score.longitudinal,CBPR_z.score.longitudinal,PE_z.score.longitudinal,EP_z.score.longitudinal,EP.minus.Bond.Yield_z.score.longitudinal,BondYield_.percentchangefromedian_z.score.longitudinal,Prices__.Change_6.month.offset,BondYield_T_Difference_6.month.offset,CBPR_T_Difference_6.month.offset,BondYield_T_Difference__6month,BondYield__subtract_historical_median,CBPR__subtract_historical_median,PE__subtract_historical_median,EP__subtract_historical_median,EP.minus.Bond.Yield__subtract_historical_median,Bond.Yield.minus.CPI.Change__subtract_historical_median,BondYield_z.score.cross_sectional__subtract_historical_median,Bond.Yield.minus.CPI.Change_z.score.cross_sectional__subtract_historical_median,Bond.Yield.minus.CPI.Change_z.score.cross_sectional__subtract_historical_median__rollingsum_3year,BondYield_z.score.cross_sectional__subtract_historical_median__rollingsum_3year,Bond.Yield.minus.CPI.Change__subtract_historical_median__rollingsum_3year,EP.minus.Bond.Yield__subtract_historical_median__rollingsum_3year,EP__subtract_historical_median__rollingsum_3year,PE__subtract_historical_median__rollingsum_3year,CBPR__subtract_historical_median__rollingsum_3year,BondYield__subtract_historical_median__rollingsum_3year,CPI.Change__subtract_historical_median,GDP.Growth__subtract_historical_median,Unemployment__.Change,Unemployment__.Change__subtract_historical_median,ForwardEarnings_.Change,ForwardPE_.Change,ForwardEarnings__zscore_crosssectional,ForwardPE__zscore_crosssectional,ForwardPE__.changefromedian,ForwardPE__.changefromedian__z_score_longitudinal,ForwardEarnings__last_period_earnings_forecast_for_this_period,PE__difference,pctchg.TotalPrices_subtract_pctchg.Pricespctchg.TotalPrices_subtract_pctchg.Prices_.6month.offset,PE__differencePE__difference_.6.month.offset,Prices__.Change_.6.month.offset,EarningsEarnings_.6.month.offset,Earnings__.Change_,Earnings_.pctchange,CPI.Change_.ZXsect,CPI.Change_.zX,ForwardPE_.Change_.6monthforwardoffset,BondYield__pctchg-1year,BondYield__difference-1year
,AU,australia,12/31/2004,1,5.33,5.25,1523.667528,798.05,0.302283599,0.138867483,0.163416116,52.05,15.33,,,-0.617,-0.10374979,-0.08792305,-0.225677721,0,0,0,0,0.302283599,0.056045817,4.145671395,2.343612335,,0.065231572,-5.264768428,2.986387665,0.012238569,5.394999981,-0.10374979,0,0.302283599,0.138867483,0.120318554,-0.016307889,-0.3658945,-0.001828885,-0.275172869,0.573097323,-0.034555464,-0.249600129,0.080767007,-0.985211945,-0.449978699,-0.249850602,0.924304811,0.875818258,-0.651225298,0.068836656,0.34,0,0.34,-1.6875,0,-5.055,0.017725462,0.731427214,-1.80476817,-0.617230397,-0.808121311,-7.437062351,-4.374929051,-16.6091071,3.552288545,-0.047183675,-57.755,-4.375,-11.961,-0.347965136,0.260595349,0,0,,,,,,,,-3.49,-0.022450522,-2.31,0.068836656,56.8,0.49437118,0.120318554,-0.301471805,-0.301471805,,-0.049402533,-0.277
,AU,australia,06/30/2005,1,5.107,5.5,1609.06272,853.75,0.056045817,0.069795126,-0.013749309,57.77,14.78,,,-0.223,-0.041838649,-0.031948424,-0.081565854,0.25,0.05,0.05,0.100588659,0.056045817,0.098611836,3.203548132,2.668732782,,0.067658999,-5.039341001,2.438267218,0.013248286,5.032999992,-0.041838649,0.047619048,0.056045817,0.069795126,0.109894332,0.037212456,-0.447460354,0.098759774,-0.339998002,0.702106361,0.103302735,-0.495032103,0.240696976,-1.03789088,-0.343051778,-0.288455275,0.989037788,1.010242952,-0.080010258,0.138867483,-0.617,0,-0.617,-1.873,0.25,-4.98,0.020062616,0.952787439,-2.339472728,-0.68508002,-1.04754605,-6.788269507,-4.407116474,-15.16016539,4.298605472,-0.021308449,-65.525,-2.5,-12.049,0,-0.677271711,-0.067099164,-0.067099164,,,,,,,,-3.88,-0.06413255,2.56,0.138867483,60.97,0.120318554,0.109894332,-0.109124369,-0.109124369,,-0.141247688,-0.84
,AU,australia,12/31/2005,1,5.2,5.5,1767.735349,959.8,0.098611836,0.124216691,-0.025604855,62.89,15.26,,,0.093,0.0182103,0.013621384,0.034016253,0,0,0,0,0.098611836,0.097775753,3.203548132,2.668732782,,0.065530799,-5.134469201,2.531267218,0.012602077,5.032999992,0.0182103,0,0.098611836,0.124216691,0.088627315,-0.031454796,-0.413444101,0.098759774,-0.28342334,0.589000164,0.045127904,-0.453389479,0.138343361,-0.97258524,-0.337184781,-0.241587206,0.852995846,0.892821359,0.384916627,0.069795126,-0.223,0.25,-0.223,-1.6275,0.125,-4.005,0.016428964,0.850381612,-2.210892905,-0.595284427,-0.989971844,-6.762364638,-4.5214184,-15.10231234,5.046771422,-0.003830874,-70.04,-1.375,-12.3615,0,-0.677271711,0,0,,,,,,,76.45,-2.43,0.01306454,3.96,0.069795126,63.47,0.109894332,0.088627315,-0.109124369,-0.109124369,,-0.024390244,-0.13
,AU,australia,06/30/2006,1,5.78,5.75,1940.577003,1025.41,0.097775753,0.068357991,0.029417762,77.06,13.31,76.45,13.41281884,0.58,0.111538462,0.086891386,0.212144373,0.25,0.05,0.05,0.100588659,0.097775753,0.192042133,2.978054386,3.538487339,,0.07513148,-5.70486852,2.241512661,0.012998526,4.782000065,0.111538462,0.045454545,0.097775753,0.068357991,0.22531404,0.146506393,-0.201299727,0.199348433,-0.513257904,1.099241924,-0.30369488,-0.58313292,0.201137269,-0.73014988,-0.229788071,-0.402238913,1.235083838,0.408344012,1.114701258,0.124216691,0.093,0,0.093,-0.895,0.25,-5.46,0.024524193,0.272704666,-2.465067639,-0.327360713,-1.103783702,-6.552210089,-4.049762934,-14.63297657,4.442285989,0.100135357,-25.39,-0.25,-11.072,0.869754557,-0.902765457,-0.049870838,-0.049870838,,,-0.052568173,0.013160083,,,79,-4.63,-0.051729514,3.26,0.124216691,65.82,0.088627315,0.22531404,0.405438957,0.405438957,,0.13177991,0.673
,AU,australia,12/31/2006,1,5.882,6.25,2313.249549,1135.25,0.192042133,0.107118128,0.084924005,75.24,15.09,79,14.37025316,0.102,0.017647059,0.01575898,0.037308148,0.5,0.09,0.09,0.201177318,0.192042133,0.204835686,2.978054386,3.538487339,,0.066269052,-5.815730948,2.343512661,0.011266415,4.782000065,0.017647059,0.086956522,0.192042133,0.107118128,-0.02361796,-0.117958917,-0.163991579,0.400525751,-0.3034602,0.628235663,-0.371491842,-0.537460365,-0.073213325,-0.67616259,-0.018873864,-0.238021079,0.791344495,0.307420587,0.365840008,0.068357991,0.58,0.25,0.58,-0.5905,0.75,-3.215,0.014327156,0.113399147,-2.355549762,-0.215984918,-1.054744866,-6.436203904,-3.424119916,-14.37390127,3.495911701,0.11273769,-28.605,1.25,-9.3615,0.818753328,-0.896289934,0,0,0.033355134,0.071382036,0.296201436,0.53153539,0.068922135,,81.47,-1.51,-0.015796517,1.26,0.068357991,72.25,0.22531404,-0.02361796,0.405438957,0.405438957,,0.131153846,0.682
,AU,australia,06/30/2007,1,6.256,6.25,2787.085608,1254.34,0.204835686,0.104902004,0.099933682,81.11,15.46,81.47,15.39634221,0.374,0.063583815,0.059649123,0.136796544,0,0,0,0,0.204835686,0.065185156,3.74972737,2.332361516,,0.064683053,-6.191316947,3.923638484,0.010339363,4.376999855,0.063583815,0,0.204835686,0.104902004,0.078017012,-0.023932725,-0.027195035,0.400525751,-0.259850564,0.543945505,-0.60117822,0.170072809,-0.220049911,-0.519272666,-0.018610237,-0.200140557,0.695089237,-0.016932808,0.810961372,0.107118128,0.102,0.5,0.102,-0.014,0.75,-2.38,0.011406548,-0.213743761,-0.767906062,-0.005120726,-0.343845411,-5.885867547,-2.851330108,-13.14484132,2.826532156,0.123372099,-31.025,2.125,-7.7955,-0.336371266,-0.118141427,-0.08469264,-0.08469264,0.031265823,0.071403686,0.634029253,1.087081829,0.071403686,0.707106781,90.04,-2.08,-0.114242594,-0.78,0.107118128,76.19,-0.02361796,0.078017012,-0.308128003,-0.308128003,0.071382036,0.082352941,0.476
,AU,australia,12/31/2007,1,6.326,6.75,2968.762217,1273.96,0.065185156,0.015641692,0.049543464,80.95,15.74,90.04,14.14882275,0.07,0.011189258,0.01111464,0.025603631,0.5,0.08,0.09,0.201177318,0.065185156,-0.081878713,3.74972737,2.332361516,,0.063532402,-6.262467598,3.993638484,0.010043061,4.376999855,0.011189258,0.08,0.065185156,0.015641692,-0.00197263,-0.017789064,-0.001591404,0.601703069,-0.226848678,0.482792532,-0.644689787,0.20141672,-0.266981447,-0.483401834,0.195702419,-0.170723673,0.623080368,-0.078267563,0.290783071,0.104902004,0.374,0,0.374,0.028,1.25,-1.965,0.008867244,-0.277616785,-0.638065898,0.010241453,-0.285706861,-5.633720044,-2.435819748,-12.58172316,2.429339531,0.113342183,-27.06,3.375,-6.6595,-0.336371266,-0.118141427,0,0,0.105192095,-0.081027003,1.806168683,0.411648256,-0.087486668,-1.154593263,91.05,-2.08,-0.062837686,3.7,0.104902004,79.7,0.078017012,-0.00197263,-0.308128003,-0.308128003,0.071403686,0.075484529,0.444
,AU,australia,06/30/2008,1,6.447,7.25,2725.683788,1053.96,-0.081878713,-0.17268988,0.090811167,73.32,14.37,91.05,11.57561779,0.121,0.019127411,0.019127411,0.044257705,0.5,0.07,0.09,0.201177318,-0.081878713,-0.462745725,3.698140685,4.352643242,,0.069589422,-6.377410578,2.094356758,0.010794078,4.234000206,0.019127411,0.074074074,-0.081878713,-0.17268988,-0.094255713,0.095337494,0.042666302,0.802880387,-0.388322192,0.804701419,-0.714982175,-0.649024941,-0.1480272,-0.428033163,0.409384732,-0.294911695,0.88545289,-0.178469319,0.371491203,0.015641692,0.07,0.5,0.07,0.121,1.75,-3.2,0.01353561,-0.385282138,-2.477507459,0.044257706,-1.109353883,-5.934952617,-1.774331645,-13.25446245,1.31263018,0.109152331,-25.205,5.125,-4.851,1.68391046,-0.169728112,-0.0326707,-0.0326707,0.011217237,-0.181867072,1.944308803,-0.981539646,-0.181867072,-1.20278088,75.16,-3.31,0.020672126,4.79,0.015641692,78.66,-0.00197263,-0.094255713,0.887109063,0.887109063,-0.081027003,0.030530691,0.191
,AU,australia,12/31/2008,1,3.992,4.25,1464.385268,765.28,-0.462745725,-0.273900338,-0.188845387,58.93,12.99,75.16,10.18201171,-2.455,-0.38079727,-0.389806288,-0.897955925,-3,-0.41,-0.55,-1.207063908,-0.462745725,0.26320742,3.698140685,4.352643242,,0.076982294,-3.915017706,-0.360643242,0.019284142,4.234000206,-0.38079727,-0.413793103,-0.462745725,-0.273900338,-0.196262957,0.106235571,-0.855289623,-0.404183521,-0.550974345,1.197606049,0.790872949,-1.748300655,1.196721549,-1.376742214,-0.904733235,-0.419476696,1.189177711,1.899763721,-3.361494926,-0.17268988,0.121,0.5,0.121,-2.306,-1.25,-4.165,0.02049779,2.069833107,-4.727347624,-0.843456767,-2.116765147,-7.004171714,-1.932708392,-15.64233735,2.429675848,0.109587505,-24.39,3.625,-5.284,1.632909231,-0.162257239,0,0,-0.174519495,-0.120391508,-0.229004563,-1.736067622,-0.101126493,-0.491755317,55.85,-3.91,0.120870509,4.72,-0.17268988,72.36,-0.094255713,-0.196262957,0.887109063,0.887109063,-0.181867072,-0.368953525,-2.334
,AU,australia,06/30/2009,1,5.522,3,1849.822336,812.92,0.26320742,0.062251725,0.200955695,37.39,21.74,55.85,14.55541629,1.53,0.383266533,0.244019139,0.559622226,-1.25,-0.29,-0.23,-0.502943295,0.26320742,0.396708751,1.811957199,1.82011224,,0.04599816,-5.47600184,3.70188776,0.008329982,5.56099987,0.383266533,-0.294117647,0.26320742,0.062251725,-0.365518412,-0.402483901,-0.295667397,-0.907126815,0.480334593,-0.449089538,-0.163733435,0.070779455,-0.538317546,-0.745692346,-1.405415049,0.430817681,-0.296250767,0.531916222,2.270329946,-0.273900338,-2.455,-3,-2.455,-0.748,-2.5,4.17,-0.010055652,0.501571346,-0.459656786,-0.273593088,-0.205820587,-6.220020457,-1.611017053,-13.89110123,2.080865582,0.083102889,-16.215,1,-4.4045,-0.848620542,-2.040969852,0.313415116,0.313415116,-0.256918574,0.429522643,-2.870079522,0.631786648,0.309100245,1.67916768,70.48,7.5,0.301310936,-9.7,-0.273900338,60.01,-0.196262957,-0.365518412,-0.611184411,-0.611184411,-0.120391508,-0.143477586,-0.925
,AU,australia,12/31/2009,1,5.644,3.75,2583.663044,1001.31,0.396708751,0.231744821,0.16496393,35.38,28.3,70.48,14.20700908,0.122,0.022093444,0.019479483,0.044623472,0.75,0.25,0.14,0.301765977,0.396708751,-0.156245972,1.811957199,1.82011224,,0.035335689,-5.608664311,3.82388776,0.006260753,5.56099987,0.022093444,0.25,0.396708751,0.231744821,-0.053757689,-0.23180212,-0.251043925,-0.605360839,1.253521637,-1.015761627,-0.244862025,0.125407413,-0.866064558,-0.684087521,-1.046640913,1.045884112,-0.795497641,0.407236761,0.319455421,0.062251725,1.53,-1.25,1.53,-0.619,-1.75,10.595,-0.01932947,0.320465784,-0.253703755,-0.226409253,-0.113600968,-5.229837723,-1.510065593,-11.67973735,2.128626699,0.039249226,-0.16,-1,-4.1285,-0.848620542,-2.040969852,0,0,0.261951656,-0.023936602,-0.869099375,0.443151573,-0.024573937,-0.200233092,81.58,12.07,-0.023866097,-55.12,0.062251725,53.89,-0.365518412,-0.053757689,-0.611184411,-0.611184411,0.429522643,0.413827655,1.652
,AU,australia,06/30/2010,1,5.094,4.5,2179.9761,882.84,-0.156245972,-0.118315007,-0.037930965,51.87,17.02,81.58,10.82177004,-0.55,-0.097448618,-0.087915601,-0.201171388,0.75,0.2,0.14,0.301765977,-0.156245972,0.357297352,2.005879701,2.845225682,,0.058754407,-5.035245593,2.248774318,0.011534041,5.210999966,-0.097448618,0.2,-0.156245972,-0.118315007,0.466082533,0.66274972,-0.452215314,-0.303594862,-0.075982914,0.228859236,0.105807246,-0.579881367,-0.030823806,-0.889331492,-0.703902284,-0.074293817,0.350919519,0.892279689,-0.612049783,0.231744821,0.122,0.75,0.122,-1.162,-1,-0.55,0.002700595,0.84544141,-1.744864166,-0.425020279,-0.781298087,-4.956390944,-1.719100954,-11.06905175,2.860668963,0.027622665,2.505,-2.75,-4.7,0.1764929,-1.84704735,-0.062938305,-0.062938305,0.157491487,-0.238279501,0.649074216,-1.389688853,-0.239259414,-1.248160133,80.22,-0.94,-0.213080458,-2.18,0.231744821,59.09,-0.053757689,0.466082533,-0.004707815,-0.004707815,-0.023936602,-0.077508149,-0.428
,AU,australia,12/31/2010,1,5.545,4.75,2958.875787,966.29,0.357297352,0.094524489,0.262772863,60.04,16.09,80.22,12.04549988,0.451,0.088535532,0.072513868,0.164960539,0.25,0.06,0.05,0.100588659,0.357297352,0.038182733,2.005879701,2.845225682,,0.062150404,-5.482849596,2.699774318,0.011208369,5.210999966,0.088535532,0.055555556,0.357297352,0.094524489,0.157509158,0.057799869,-0.287254775,-0.203006203,-0.185596321,0.409344295,-0.167921122,-0.37793703,-0.082407282,-0.693103826,-0.5838932,-0.165678509,0.510422635,0.482050958,0.790141249,-0.118315007,-0.55,0.75,-0.55,-0.6745,-0.625,-1.205,0.0056659,0.36535938,-1.258864166,-0.246709275,-0.563681795,-5.176227328,-1.960689503,-11.56000985,3.439772103,0.021882017,3.68,-4.125,-5.3605,0.125491671,-1.79544751,0,0,-0.016670753,0.113080377,0.463063758,-0.727135487,0.088799489,0.598427632,82.61,2.27,0.076569318,0.72,-0.118315007,70.9,0.466082533,0.157509158,-0.004707815,-0.004707815,-0.238279501,-0.017540751,-0.099
,AU,australia,06/30/2011,1,5.207,4.75,3071.85375,941.71,0.038182733,-0.025437498,0.063620231,66.56,14.15,82.61,11.39946738,-0.338,-0.060955816,-0.05466602,-0.123628962,0,0,0,0,0.038182733,-0.142294772,2.3728207,3.303850156,,0.070671378,-5.136328622,1.903149844,0.013572379,5.080999851,-0.060955816,0,0.038182733,-0.025437498,0.10859427,0.137102472,-0.410883738,-0.203006203,-0.414252245,0.8622035,0.043990792,-0.734641689,0.292030353,-0.816619251,-0.5748975,-0.358824324,0.914776476,0.776854213,-0.334261542,0.094524489,0.451,0.25,0.451,-0.976,-0.5,-2.87,0.013756182,0.679402326,-2.02048864,-0.356987773,-0.904714498,-5.795234965,-2.327918729,-12.9424326,4.396791214,0.026770956,2.775,-5.875,-6.3645,0.533114915,-1.37690667,-0.024947249,-0.024947249,0.029793069,-0.053632685,0.789949784,-1.076911225,-0.048165304,-0.2146721,82.76,-1,-0.225660285,-2.46,0.094524489,79.25,0.157509158,0.10859427,0.26662314,0.26662314,0.113080377,0.02218296,0.113
,AU,australia,12/31/2011,1,3.668,4.25,2634.74502,822.75,-0.142294772,-0.12632339,-0.015971382,68.66,11.98,82.76,9.94139681,-1.539,-0.295563664,-0.251101322,-0.562914121,-0.5,-0.11,-0.1,-0.201177318,-0.142294772,0.034228087,2.3728207,3.303850156,,0.083472454,-3.584527546,0.364149844,0.02275694,5.080999851,-0.295563664,-0.105263158,-0.142294772,-0.12632339,0.031550481,0.181135226,-0.973797859,-0.404183521,-0.670016862,1.542534774,0.992981357,-1.423759947,1.746781096,-1.403842519,-0.78488785,-0.573470267,1.48689793,2.018967248,-1.976525959,-0.025437498,-0.338,0,-0.338,-2.461,-1,-4.9,0.025637653,2.175772188,-3.509613278,-0.900150522,-1.571500058,-6.25738114,-3.272326956,-13.97453841,6.95784554,0.038872998,1.075,-8.625,-8.9465,0.533114915,-1.37690667,0,0,0.001815761,-0.127906903,0.810465643,-1.866341647,-0.114545708,-0.598296239,77.19,-3.06,-0.05173189,3.28,-0.025437498,83.96,0.10859427,0.031550481,0.26662314,0.26662314,-0.053632685,-0.338503156,-1.877
,AU,australia,06/30/2012,1,3.038,3.5,2724.927301,831.7,0.034228087,0.010878153,0.023349934,65.46,12.71,77.19,10.77471175,-0.63,-0.171755725,-0.103703704,-0.230432681,-0.75,-0.18,-0.14,-0.301765977,0.034228087,0.180294274,3.634249616,1.762780156,,0.078678206,-2.959321794,1.275219844,0.025898027,5.221000195,-0.171755725,-0.176470588,0.034228087,0.010878153,-0.046606467,-0.057435091,-1.20423054,-0.705949498,-0.583976231,1.287737689,1.375320542,-1.015809998,2.244300646,-1.596309471,-1.095589972,-0.487953801,1.204075463,2.311232453,-0.690367273,-0.12632339,-1.539,-0.5,-1.539,-3.037,-1.75,-4.03,0.019923799,2.745546726,-2.548667916,-1.11083183,-1.141217411,-5.281833404,-3.53970202,-11.79585871,7.633559159,0.038299007,1.21,-9.125,-9.6775,-1.007955085,-0.115477754,0.0275537,0.0275537,-0.067303045,0.083822722,0.0486434,-1.415167213,0.069180603,0.576157705,73.83,-1.06,0.05025611,3.7,-0.12632339,87.15,0.031550481,-0.046606467,-0.645103161,-0.645103161,-0.127906903,-0.416554638,-2.169
,AU,australia,12/31/2012,1,3.273,3,3216.216091,945.48,0.180294274,0.136804136,0.043490138,59.52,15.89,73.83,12.80617635,0.235,0.077353522,0.038730944,0.085955048,-0.5,-0.14,-0.1,-0.201177318,0.180294274,-0.06130835,3.634249616,1.762780156,,0.062932662,-3.210067338,1.510219844,0.019227822,5.221000195,0.077353522,-0.142857143,0.180294274,0.136804136,-0.090742438,-0.200125865,-1.118275493,-0.907126815,-0.209169097,0.450918502,1.221979267,-0.910584013,1.187800974,-1.452294293,-1.281977746,-0.147457756,0.421177583,1.959913196,0.541247969,0.010878153,-0.63,-0.75,-0.63,-2.7945,-2.25,-0.775,0.00368688,2.446699078,-2.252667916,-1.022133537,-1.008677447,-6.084690264,-4.288242469,-13.58886984,9.578686891,0.052041539,-3.735,-8.875,-11.724,-0.956953856,-0.089684411,0,0,-0.043528955,0.188540041,-0.410911849,-0.315289065,0.163487129,1.105396185,75.64,2.03,-0.082532405,2.85,0.010878153,93.68,-0.046606467,-0.090742438,-0.645103161,-0.645103161,0.083822722,-0.107688113,-0.395
,AU,australia,06/30/2013,1,3.76,2.75,3019.035188,985.63,-0.06130835,0.042465203,-0.103773553,57.16,17.24,75.64,13.0305394,0.487,0.148793156,0.080363036,0.17812812,-0.25,-0.08,-0.05,-0.100588659,-0.06130835,0.109670277,2.569856088,2.449888641,,0.05800464,-3.70199536,1.310111359,0.015426766,5.656000137,0.148793156,-0.083333333,-0.06130835,0.042465203,-0.039650538,-0.07830627,-0.940147372,-1.007715474,-0.05005286,0.189011809,0.921144928,-1.000186619,0.585748351,-1.226870053,-1.35084774,-0.001716031,0.173015743,1.509250914,0.889214243,0.136804136,0.235,-0.5,0.235,-2.3,-2.5,0.5,-0.000749767,1.906668951,-2.391776401,-0.84126217,-1.070966074,-7.04205537,-4.903095386,-15.72694248,11.16489006,0.070621242,-13.83,-9.625,-13.405,-0.218844141,-1.128284597,0.083317358,0.083317358,0.024515779,0.017519909,-0.163353813,-0.193814137,0.017519909,0.125991236,78.61,2.56,-0.048680948,-0.58,0.136804136,92.78,-0.090742438,-0.039650538,-0.238596722,-0.238596722,0.188540041,0.237656353,0.722
,AU,australia,12/31/2013,1,4.235,2.5,3350.133614,1094.02,0.109670277,0.109970273,-0.000299996,57.7,18.96,78.61,13.9170589,0.475,0.126329787,0.078525376,0.173738926,-0.25,-0.09,-0.05,-0.100588659,0.109670277,0.088572057,2.569856088,2.449888641,,0.052742616,-4.182257384,1.785111359,0.012453983,5.656000137,0.126329787,-0.090909091,0.109670277,0.109970273,0.009447166,-0.090717294,-0.766408446,-1.108304133,0.152673011,-0.090645893,0.627444829,-0.787495799,0.114886621,-1.018614555,-1.414679719,0.184083321,-0.091808962,1.112807494,0.857517556,0.042465203,0.487,-0.25,0.487,-1.814,-2.75,2.08,-0.005636908,1.401866853,-1.867526354,-0.663499816,-0.836222553,-7.096979835,-5.141574923,-15.84960467,11.7213155,0.062283739,-11.2,-11.375,-14.057,-0.218844141,-1.128284597,0,0,0.039264939,0.068033983,0.242860202,0.286166378,0.068624783,0.462093796,78.47,2.99,-0.125003671,0.13,0.042465203,95.96,-0.039650538,0.009447166,-0.238596722,-0.238596722,0.017519909,0.293919951,0.962
,AU,australia,06/30/2014,1,3.541,2.5,3646.861839,1104.86,0.088572057,0.009908411,0.078663646,59.14,18.68,78.47,14.08003058,-0.694,-0.163872491,-0.114938721,-0.253841716,0,0,0,0,0.088572057,-0.112731748,2.60945748,2.487922705,,0.053533191,-3.487466809,1.053077295,0.0151181,6.073999882,-0.163872491,0,0.088572057,0.009908411,0.024956672,0.014989302,-1.020250162,-1.108304133,0.119671125,-0.048629667,1.052338013,-1.1152788,0.53685847,-1.258130491,-1.372148421,0.151054461,-0.050646911,1.560085807,-0.83224201,0.109970273,0.475,-0.25,0.475,-2.497,-2.75,1.66,-0.004471449,2.072117354,-2.55031037,-0.913318104,-1.141952852,-7.675250893,-5.808183752,-17.14105087,13.42807348,0.05214639,-8.335,-13.5,-15.8795,-0.180810077,-1.088683205,0.073903772,0.073903772,-0.001780944,0.01171021,0.223712066,0.374402712,0.012506902,0.059014947,78.08,1.32,-0.154230739,0.9,0.109970273,101.86,0.009447166,0.024956672,-0.216095047,-0.216095047,0.068033983,-0.058244681,-0.219
,AU,australia,12/31/2014,1,2.739,2.5,3235.74473,1105.74,-0.112731748,0.000796481,-0.113528229,64.5,17.14,78.08,14.1616291,-0.802,-0.226489692,-0.133023719,-0.293344461,0,0,0,0,-0.112731748,-0.032841206,2.60945748,2.487922705,,0.058343057,-2.680656943,0.251077295,0.021300861,6.073999882,-0.226489692,0,-0.112731748,0.000796481,0.090632398,0.089848296,-1.313594622,-1.108304133,-0.061839248,0.206997458,1.545735629,-1.474390459,1.516151455,-1.520139691,-1.333256825,-0.021745646,0.196612318,2.010903199,-0.972923297,0.009908411,-0.694,0,-0.694,-3.29,-2.625,0.06,0.000169208,2.8526165,-3.341548646,-1.203370669,-1.496245733,-8.266782127,-6.654566647,-18.46211088,15.60128765,0.038559417,-5.405,-15.625,-18.1935,-0.152653536,-1.056737671,0,0,-0.004970052,0.005795337,0.170370832,0.418581887,0.00617157,0.011790741,73.56,-1.24,-0.060754798,-1.16,0.009908411,102.04,0.024956672,0.090632398,-0.216095047,-0.216095047,0.01171021,-0.353246753,-1.496
,AU,australia,06/30/2015,1,3.01,2,3129.47897,1114.33,-0.032841206,0.007768553,-0.040609759,96.17,11.59,73.56,15.14858619,0.271,0.098941219,0.045016611,0.09912263,-0.5,-0.2,-0.1,-0.201177318,-0.032841206,-0.068953039,2.421610556,1.508366722,,0.086281277,-2.923718723,1.501633278,0.028664876,6.059999943,0.098941219,-0.2,-0.032841206,0.007768553,0.491007752,0.478861092,-1.214471993,-1.309481451,-0.715983775,1.691813642,1.397093293,-0.914428821,2.682544307,-1.376285842,-1.497530198,-0.642379894,1.591561759,1.745285591,0.592927885,0.000796481,-0.802,0,-0.802,-3.01,-3,-5.43,0.02793822,2.583244,-2.080230939,-1.100956144,-0.931465316,-7.626747385,-6.85537227,-17.03272854,16.00875946,0.040859984,-5.935,-17.625,-18.7425,-1.104052978,-1.21263906,-0.002304896,-0.002304896,-0.057889344,0.069692341,-0.447840396,0.952941449,0.073583122,0.508917446,70.76,-7.03,-0.047375604,-0.04,0.000796481,105.49,0.090632398,0.491007752,-0.795618984,-0.795618984,0.005795337,-0.149957639,-0.531
,AU,australia,12/31/2015,1,2.88,2,2913.691884,1068.79,-0.068953039,-0.040867607,-0.028085432,49.11,21.76,70.76,15.10443754,-0.13,-0.043189369,-0.021726414,-0.047549601,0,0,0,0,-0.068953039,0.025684841,2.421610556,1.508366722,,0.045955882,-2.834044118,1.371633278,0.015956904,6.059999943,-0.043189369,0,-0.068953039,-0.040867607,-0.489341791,-0.467371328,-1.262021594,-1.309481451,0.482691871,-0.451336462,1.451933025,-0.972638941,0.669717378,-1.386545302,-1.451758786,0.516176057,-0.478136661,1.718472478,-0.000755596,0.007768553,0.271,-0.5,0.271,-3.1035,-3,4.68,-0.012217967,2.660862042,-1.955213306,-1.13515528,-0.875486153,-7.361016127,-6.87969572,-16.43927393,15.92407478,0.008718219,2.775,-18.875,-18.809,-1.104052978,-1.21263906,0,0,-0.038064165,-0.002914374,-0.830803104,0.929038431,-0.003230797,-0.089037664,66.69,2.91,-0.006805006,-2,0.007768553,104.95,0.491007752,-0.489341791,-0.795618984,-0.795618984,0.069692341,0.051478642,0.141
